,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,clean_cd0,clean_k,clean_e,clean_gears,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
drag_e,0.1911119833408789,-0.37964214661575996,-0.7743081378872132,-0.798382591808414,-0.773733617347323,-0.774202625943808,0.02570083722804279,-0.7132742184555109,-0.41490399773340814,-0.7468186327238745,-0.6239606204767527,-0.6397741510939657,-0.8001791526238717,-0.7181931401346074,-0.779919878635049,-0.7808365847909469,-0.8003602890229942,-0.7556592606004487,-0.7369933030863272,0.4339920155918187,-0.3043827362235117,0.4107711299639696,,0.6779697223321155,0.6875189560831501,,-0.7465101716961693,-0.5846703987507889,0.0776740965814243,-0.9381091921754394,-0.664451615727817,1.0,0.6740055723220548,-0.75012909562165,-0.7743081378872133,-0.7983825918084142,-0.7737336173473229,-0.7742026259438078,0.02570083722804265,-0.7132742184555112,-0.41490399773340764,,,,,,,,,-0.15479517535266527,-0.07244929354770534,-0.2455764302864874,-0.010659849891979677,,-0.00798124636059204,-0.11115607816935788,0.10160366946547317,-0.013959267737838158
drag_gears,0.1617972036140401,-0.29498261752672483,-0.8923597360411128,-0.9026492250403889,-0.9079948979921662,-0.9069994752922579,-0.07924165691897021,-0.8986442318781847,-0.656859279294681,-0.8758685044101786,-0.7882089613369015,-0.7719845131686291,-0.8744583320002435,-0.8925408432338795,-0.9229802388812124,-0.9317921005177272,-0.9386315011967447,-0.8315643479848834,-0.911436601318245,0.5874853907629203,-0.31344048134322133,0.34118885964102563,,0.6651382417674421,0.6696741551469527,,-0.9161818045450211,-0.8885283001432636,-0.07557133224111433,-0.7631609017263912,-0.5575719093026571,0.6740055723220548,1.0,-0.6605889195108599,-0.892359736041113,-0.9026492250403891,-0.9079948979921662,-0.9069994752922572,-0.0792416569189701,-0.8986442318781848,-0.656859279294681,,,,,,,,,-0.17034622931207677,-0.09591344303061068,-0.5194057576868614,0.035909442711551394,,-0.014564980677653808,-0.07375088029943869,0.10139536120995052,-0.06761317187872856
fuel_fuel_coef,-0.058892979407861534,0.18565968780852274,0.6524566127330654,0.6926903935381882,0.6751441352046672,0.7321484911356321,-0.20211422385787262,0.5382332279683256,0.07329498330448812,0.6956954211713173,0.49066438875441476,0.4991452768546168,0.6723609196115207,0.6389984324499798,0.6938116374564829,0.6754170535955614,0.7246823502941511,0.769562772707823,0.6073509191416057,0.00039431461410269826,0.06753750859575199,-0.43484799214976144,,-0.5726949379398225,-0.5821742710911673,,0.5635463007618412,0.6158095374642469,0.008045962778691228,0.6709976814213929,0.35588034378470595,-0.75012909562165,-0.6605889195108599,1.0,0.6524566127330653,0.6926903935381883,0.6751441352046674,0.732148491135632,-0.20211422385787245,0.5382332279683257,0.07329498330448812,,,,,,,,,0.03547741582932296,0.04078880652396524,0.16489802577961413,0.03249045995511947,,0.03708794731261625,0.12769064674856104,-0.08278162274313815,-0.04253354564488891
limits_MTOW,-0.16712624553128638,0.41064635000253286,1.0,0.9979441992721986,0.9980391187978317,0.9893420198942908,0.08805028932877976,0.9747169306443612,0.7919074703420498,0.9912961073983139,0.9552072744343498,0.953719832966857,0.9870487789265084,0.974950916606378,0.9881279331818048,0.9930028763914016,0.9837397928253735,0.9452666863059861,0.9863949045519458,-0.7212763975634395,0.598868603034807,-0.3186672360691235,,-0.6266550109632005,-0.6975931784826771,,0.9668962304526829,0.9143146200262138,0.23685474707266305,0.8784440341355056,0.685272159581678,-0.7743081378872133,-0.892359736041113,0.6524566127330653,1.0,0.9979441992721988,0.9980391187978317,0.9893420198942907,0.08805028932877974,0.9747169306443609,0.7919074703420497,,,,,,,,,0.20889464186217993,0.11701458618565734,0.549970893763661,-0.034167412793805,,0.017325964575627073,0.09303931866993559,-0.10424448187831516,0.0446103155030934
limits_MLW,-0.16785673573432955,0.4086106612606263,0.9979441992721988,1.0,0.9984872533734901,0.9932109795121606,0.08678985479933282,0.9694763355735053,0.7586992320695167,0.9911820600615918,0.937990109006653,0.9370833048089576,0.9886591443691451,0.9726886020293859,0.9917327191300537,0.9946276806123249,0.9908222530916915,0.9505365565120925,0.983147145785591,-0.6918709253522608,0.5599174154022706,-0.3317019268105335,,-0.6456614263725395,-0.7080114100218191,,0.9650659783545444,0.9171271096633544,0.20125814447610446,0.8884696204830813,0.6760055270692704,-0.7983825918084142,-0.9026492250403891,0.6926903935381883,0.9979441992721988,1.0,0.9984872533734902,0.9932109795121608,0.08678985479933281,0.9694763355735053,0.7586992320695167,,,,,,,,,0.20551333963539678,0.11599332339738753,0.5347075620219877,-0.030376250832101093,,0.01830297141259924,0.09951859071607713,-0.1076837756458211,0.041150600346712744
limits_OEW,-0.16299141840401576,0.4025240713477068,0.9980391187978317,0.9984872533734902,1.0,0.9922972518466716,0.08755949345379746,0.9727810670473583,0.7736262484840288,0.991299787380067,0.9431260338073935,0.9427169556142571,0.985434616633282,0.9784201959898192,0.9929990580722169,0.996105041587686,0.991711085289356,0.9427173411845925,0.9863655695416139,-0.7021944708274458,0.557684708486706,-0.308921405808089,,-0.6290066414354005,-0.6916528000995589,,0.9663440938381941,0.9321850462663871,0.21315093034346774,0.8679983957456412,0.6558493898986598,-0.7737336173473229,-0.9079948979921662,0.6751441352046674,0.9980391187978317,0.9984872533734902,1.0,0.9922972518466714,0.08755949345379735,0.9727810670473584,0.7736262484840287,,,,,,,,,0.2049775227647016,0.11544453274740292,0.5541123937129766,-0.031901855748907165,,0.015041384092133372,0.09610388420483117,-0.10619705702594226,0.04355621276078569
limits_MFC,-0.14590136441789195,0.381106720194228,0.9893420198942907,0.9932109795121608,0.9922972518466714,1.0,0.040893769615327105,0.9500066323144662,0.713912989850396,0.9889539286919642,0.9228437021601262,0.9191852170125218,0.9728811192121988,0.9690361083380746,0.9896805653447236,0.9883660427125935,0.9878923878380802,0.9707911863010898,0.9714524291297693,-0.6298497307045093,0.5579360873726747,-0.341962895717938,,-0.6374111310528238,-0.6993217838382673,,0.945323292109166,0.9201632643343992,0.20636295706879432,0.8640405881727785,0.6428813883971652,-0.7742026259438078,-0.9069994752922572,0.732148491135632,0.9893420198942907,0.9932109795121608,0.9922972518466714,1.0,0.04089376961532708,0.9500066323144662,0.7139129898503964,,,,,,,,,0.18806319357190407,0.108946307298805,0.5382147571215955,-0.025598134142842257,,0.014964274614050593,0.10356257025941952,-0.10748212084616,0.03498557167472202
limits_VMO,-0.04511425608665769,0.2021337276219165,0.08805028932877974,0.08678985479933281,0.08755949345379735,0.04089376961532708,1.0,0.25272883527739004,0.34612203721912205,0.0770462790059826,0.07954390821268395,0.05111405888178773,0.08440876453700806,0.13881846052541844,0.10140442006281324,0.07817002186380088,0.07950973895801516,-0.016174130687015592,0.1891513910150872,-0.43458887619721726,-0.06682247311799035,0.2148826600478073,,0.016028108461850023,0.012940588243928814,,0.1952587433239208,0.16744528913746912,0.035760061733667484,0.02835686567301444,-0.009934225745611551,0.02570083722804265,-0.0792416569189701,-0.20211422385787245,0.08805028932877974,0.08678985479933281,0.08755949345379735,0.04089376961532708,1.0,0.25272883527739015,0.3461220372191217,,,,,,,,,0.15801478392198956,0.09983240557978496,0.0867175937851305,-0.024616400602706576,,-0.015063804621550833,0.0571411376078907,-0.06972321631928377,0.037404552679289944
limits_MMO,-0.18690270595769687,0.41056338738137016,0.9747169306443609,0.9694763355735053,0.9727810670473584,0.9500066323144662,0.25272883527739015,1.0,0.8712740788866097,0.9529943946638342,0.9372791079746255,0.9254078974878034,0.9579835177660067,0.959632926586755,0.9659470060996203,0.9753629145722919,0.9591656780241422,0.8833579151940236,0.9885113849696092,-0.8116432259129552,0.5659773467197403,-0.27436508478656263,,-0.6075156992002405,-0.6785714135536931,,0.9853971996853612,0.9068357749685603,0.23142021921495176,0.8522988127010787,0.7018434512536695,-0.7132742184555112,-0.8986442318781848,0.5382332279683257,0.9747169306443609,0.9694763355735053,0.9727810670473584,0.9500066323144662,0.25272883527739015,1.0,0.8712740788866093,,,,,,,,,0.2296568927793093,0.12217933823044251,0.5639351136790012,-0.046771883224590284,,-0.0019259109762642848,0.08075873365824593,-0.1052387817310214,0.06422435230754327
limits_ceiling,-0.17896878171638142,0.3681674679451762,0.7919074703420497,0.7586992320695167,0.7736262484840287,0.7139129898503964,0.3461220372191217,0.8712740788866093,1.0,0.7458344198414141,0.8621176221189986,0.8465901073876876,0.7582073668312735,0.7826955371205595,0.7479951338834274,0.7729702836103988,0.7197730056411763,0.6210009615761106,0.8288809703693121,-0.9556346890437676,0.6837625860272659,-0.08953405822509776,,-0.3684757670648478,-0.4734169208370442,,0.836485379310581,0.7137880741892652,0.36967554777226486,0.63024819126102,0.6518130116326257,-0.41490399773340764,-0.656859279294681,0.07329498330448812,0.7919074703420497,0.7586992320695167,0.7736262484840287,0.7139129898503964,0.3461220372191217,0.8712740788866093,1.0,,,,,,,,,0.23637566950680827,0.10948856893792358,0.5658444850747141,-0.0733347827582214,,-0.025710918339228946,0.01497471128991596,-0.06590535892879242,0.09187257165793668
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.2627999482039957,0.777788773164387,0.20889464186217993,0.20551333963539678,0.2049775227647016,0.18806319357190407,0.15801478392198956,0.2296568927793093,0.23637566950680827,0.196842055723471,0.20874109113333295,0.2103978480309938,0.20944476576833976,0.183213786014216,0.19462486724793876,0.1978842061218333,0.1926921728698821,0.166219935205218,0.20824512540985313,-0.269875702903019,0.15796233836797663,-0.05162758133958698,,-0.16533980510675544,-0.15750388778557695,,0.22897745685970042,0.19133313478160266,-0.035688783127082464,0.18706508771256014,0.15521090346497343,-0.15479517535266527,-0.17034622931207677,0.03547741582932296,0.20889464186217993,0.20551333963539678,0.2049775227647016,0.18806319357190407,0.15801478392198956,0.2296568927793093,0.23637566950680827,,,,,,,,,1.0,0.6254325480866089,0.0017146008304109385,0.21634891111910026,,0.06858964826163357,0.3838741193476813,-0.399064486512159,0.13071321761109103
segment_distance_km,-0.181355310293127,0.5364036167844843,0.11701458618565734,0.11599332339738753,0.11544453274740292,0.108946307298805,0.09983240557978496,0.12217933823044251,0.10948856893792358,0.11885979966684006,0.11735197005094987,0.11917718139003669,0.12061299487075315,0.10365860580329508,0.10970169368213278,0.10707862044449576,0.10803771605092212,0.10176760050656174,0.11254635449430937,-0.12584299277949634,0.07677090302260339,-0.015509496177425433,,-0.0786667073196635,-0.07132904697180953,,0.11858241437465769,0.11641264140050432,-0.02185403687621515,0.0840989815756981,0.04754000169287068,-0.07244929354770534,-0.09591344303061068,0.04078880652396524,0.11701458618565734,0.11599332339738753,0.11544453274740292,0.108946307298805,0.09983240557978496,0.12217933823044251,0.10948856893792358,,,,,,,,,0.6254325480866089,1.0,-0.012916216583256483,0.23020293724641064,,0.07901131168381019,0.27788431912331807,-0.2416104502236742,0.011801543449067652
mean_dist_to_origin_km,0.048897192396296016,0.1915803663343556,0.549970893763661,0.5347075620219877,0.5541123937129766,0.5382147571215955,0.0867175937851305,0.5639351136790012,0.5658444850747141,0.5350362241078713,0.5570158356157022,0.5522817247346399,0.5156909052903061,0.5628006513997525,0.5535543522517847,0.5493598085924329,0.5390777502392241,0.46964723144448295,0.5557353732472281,-0.5095290067136174,0.39372647854909104,0.02820237079322957,,-0.23102578851797442,-0.24720174915856793,,0.546496080924159,0.582208684189918,0.07941125391531904,0.33861884488990274,0.22336565607891654,-0.2455764302864874,-0.5194057576868614,0.16489802577961413,0.549970893763661,0.5347075620219877,0.5541123937129766,0.5382147571215955,0.0867175937851305,0.5639351136790012,0.5658444850747141,,,,,,,,,0.0017146008304109385,-0.012916216583256483,1.0,-0.11922333758859777,,-0.059041088013023865,-0.08865317254399557,0.023959783328902935,0.08741742653324769
mean_dist_to_dest_km,0.012815000177030552,0.14784092169290328,-0.034167412793805,-0.030376250832101093,-0.031901855748907165,-0.025598134142842257,-0.024616400602706576,-0.046771883224590284,-0.0733347827582214,-0.029733168829119205,-0.04998673334739556,-0.045213752328189694,-0.03443278439329254,-0.03077446271023905,-0.029045344148517147,-0.034492131438544175,-0.026945138412430788,-0.015662857412502895,-0.03981082365704461,0.07252641457295773,-0.04284338095890159,0.01072327817441474,,0.022491637519977056,0.028863138662291725,,-0.047161302584043455,-0.030346041464678883,-0.01951386308838487,-0.019050125010331476,-0.05005668100638977,-0.010659849891979677,0.035909442711551394,0.03249045995511947,-0.034167412793805,-0.030376250832101093,-0.031901855748907165,-0.025598134142842257,-0.024616400602706576,-0.046771883224590284,-0.0733347827582214,,,,,,,,,0.21634891111910026,0.23020293724641064,-0.11922333758859777,1.0,,-0.07894907319620587,0.3561711761981192,-0.11762948151479713,-0.31193124371357706
takeoff_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climb_fraction,-0.022423328340159004,0.0851752243507819,0.017325964575627073,0.01830297141259924,0.015041384092133372,0.014964274614050593,-0.015063804621550833,-0.0019259109762642848,-0.025710918339228946,0.03413573831011957,0.0249216061912667,0.02933059534352531,0.03761324253117079,0.011291266070698148,0.011471807685788636,0.0084238323769695,0.012013681547938151,0.01733337837987077,0.003019532209188158,0.027160195365084485,-0.013957517443365418,0.00910290693185829,,0.00677134372014888,0.010079857918980606,,-0.003951021147531153,0.01985435085512973,-0.004929964398386641,-0.004182330761584659,-0.025751499352272035,-0.00798124636059204,-0.014564980677653808,0.03708794731261625,0.017325964575627073,0.01830297141259924,0.015041384092133372,0.014964274614050593,-0.015063804621550833,-0.0019259109762642848,-0.025710918339228946,,,,,,,,,0.06858964826163357,0.07901131168381019,-0.059041088013023865,-0.07894907319620587,,1.0,0.12332466729060897,-0.1555193653229287,0.08111220725670963
cruise_fraction,-0.10488222876561303,0.3107315442494409,0.09303931866993559,0.09951859071607713,0.09610388420483117,0.10356257025941952,0.0571411376078907,0.08075873365824593,0.01497471128991596,0.10069876904207704,0.061175286383933866,0.06604519732750001,0.09457158931973746,0.09249473985918896,0.10029958384427387,0.08811008065612488,0.10012449763142485,0.11276122807631411,0.08404745068137147,-0.018240568744832826,0.020856524086511792,-0.005485354218325507,,-0.05623247636460294,-0.04778038867223396,,0.07477683739284412,0.10233015749147845,-0.03978596546332508,0.08620306743502956,0.005610863030107626,-0.11115607816935788,-0.07375088029943869,0.12769064674856104,0.09303931866993559,0.09951859071607713,0.09610388420483117,0.10356257025941952,0.0571411376078907,0.08075873365824593,0.01497471128991596,,,,,,,,,0.3838741193476813,0.27788431912331807,-0.08865317254399557,0.3561711761981192,,0.12332466729060897,1.0,-0.8136165798770015,-0.04752753553748267
descent_fraction,0.1297750974526869,-0.28738226774465964,-0.10424448187831516,-0.1076837756458211,-0.10619705702594226,-0.10748212084616,-0.06972321631928377,-0.1052387817310214,-0.06590535892879242,-0.10264490105344655,-0.07827795388204663,-0.07853673966172055,-0.10268007535875341,-0.1044804033471018,-0.11147674311274916,-0.103759227537777,-0.1104906061555542,-0.10370416501997318,-0.10339252591484241,0.07106024502373176,-0.03752866130098302,0.00363449305089544,,0.06861770089343368,0.058228408670256734,,-0.10225539874886243,-0.10657155498737157,0.04268655576502354,-0.0934558147422422,-0.033883550509249405,0.10160366946547317,0.10139536120995052,-0.08278162274313815,-0.10424448187831516,-0.1076837756458211,-0.10619705702594226,-0.10748212084616,-0.06972321631928377,-0.1052387817310214,-0.06590535892879242,,,,,,,,,-0.399064486512159,-0.2416104502236742,0.023959783328902935,-0.11762948151479713,,-0.1555193653229287,-0.8136165798770015,1.0,-0.542057325618425
approach_fraction,-0.07134648357004918,0.044284880545860605,0.0446103155030934,0.041150600346712744,0.04355621276078569,0.03498557167472202,0.037404552679289944,0.06422435230754327,0.09187257165793668,0.03065451909729874,0.04596108775889404,0.039331770028208,0.03954322857473714,0.04585145462205714,0.04659776916246193,0.05097205129269213,0.04515103253158867,0.0151755761337557,0.056256981792581824,-0.09602653467954651,0.03448900228966964,0.0016066811506790068,,-0.03675070975470267,-0.031131518573721366,,0.06775741815463011,0.03516213494432037,-0.015845162565904278,0.03611493474544288,0.050352397735870434,-0.013959267737838158,-0.06761317187872856,-0.04253354564488891,0.0446103155030934,0.041150600346712744,0.04355621276078569,0.03498557167472202,0.037404552679289944,0.06422435230754327,0.09187257165793668,,,,,,,,,0.13071321761109103,0.011801543449067652,0.08741742653324769,-0.31193124371357706,,0.08111220725670963,-0.04752753553748267,-0.542057325618425,1.0
