,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
drag_gears,0.3108456298917726,-0.5560363670577277,-0.9080599876389751,-0.9133048270795343,-0.9201690104296036,-0.9182815628336749,0.07093686184038894,-0.9181957857019174,-0.6646372572598551,-0.8994463902984674,-0.8490383937352279,-0.8243673511675458,-0.8957530684769917,-0.9321745030132669,-0.9362757338375505,-0.9444001418820426,-0.9462560272356477,-0.8325830919937128,-0.9399282190705847,0.5798554360108941,-0.24057177982600483,0.49940646631812885,,0.8266812689628569,0.8017619963369805,,-0.9307377318312722,-0.9207809284895242,,-0.8094654471072059,-0.690766602462455,0.7412158142021497,1.0,-0.6671743996859768,-0.9080599876389752,-0.9133048270795342,-0.9201690104296035,-0.9182815628336748,0.07093686184038919,-0.918195785701917,-0.6646372572598549,,,,,,,,,,,,,-0.2904336107357513,-0.14661414594173483,-0.6085688513452546,0.014406879924199712,,,-0.10998664879882762,0.16170510278134306,-0.11513465717099194
fuel_fuel_coef,-0.13344573915012628,0.35191245807934474,0.6798740231191224,0.7157784366748816,0.6915727803936013,0.7664817276100637,-0.2976714885682355,0.561890764934463,0.0420660796331863,0.7339170328285481,0.542640831352833,0.5337738691063609,0.6935102285747511,0.6847971151633987,0.7198959259749185,0.6885153870120986,0.7317996135112632,0.8552389261520088,0.6392642418039169,0.03679475803038276,0.08596482575482077,-0.6255588673180043,,-0.6815591026221816,-0.6866550759187402,,0.5721464163040667,0.6043494133933893,,0.7316125847212521,0.476736345047649,-0.8044455441807322,-0.6671743996859768,1.0,0.6798740231191224,0.7157784366748816,0.6915727803936011,0.7664817276100637,-0.2976714885682356,0.5618907649344632,0.04206607963318632,,,,,,,,,,,,,0.10193432022843638,0.06916104525733761,0.2398518365529897,-0.0003307591321663229,,,0.1601179403633401,-0.12720268516170483,-0.025142812592808525
limits_MTOW,-0.3513753880134681,0.5128755778993462,1.0,0.9985864101518181,0.9991061486591133,0.9897764553249316,-0.07251916043894382,0.9782929399897626,0.7545358712148392,0.9943863030004724,0.9757753383413372,0.9711915735370666,0.9950615418074148,0.9868076245273949,0.9927030983111662,0.9935773675754271,0.9905709962591425,0.9348859345329265,0.9889463609804142,-0.6930664946468585,0.5508904263702653,-0.4700456255588508,,-0.8339050328194514,-0.8352489041935698,,0.9739712822861946,0.9525578354864873,,0.9317277777753071,0.7989873843657305,-0.8777818271065215,-0.9080599876389752,0.6798740231191224,1.0,0.9985864101518181,0.9991061486591132,0.9897764553249316,-0.07251916043894392,0.9782929399897626,0.7545358712148394,,,,,,,,,,,,,0.23717624490357536,0.10452048287502526,0.5860613950338015,-0.03939700619399838,,,0.06901841427578251,-0.11218499629114094,0.09133154387772965
limits_MLW,-0.3465646245424424,0.5157122158941624,0.9985864101518181,1.0,0.9987289378222189,0.9946804742704174,-0.07659218313683262,0.9722629572388313,0.7230692661902212,0.996446533597911,0.9644323172705261,0.9587492542205852,0.9948140353733426,0.9876151648588081,0.9953620873150835,0.993986897990782,0.9942063262849403,0.947425822984877,0.9873501311359567,-0.6597188223160612,0.5223921043361356,-0.4905035556162687,,-0.8423787681136159,-0.8438165264502039,,0.9686897628272579,0.9490824197951921,,0.9386306932433284,0.7951647863047063,-0.891853566526111,-0.9133048270795342,0.7157784366748816,0.9985864101518181,1.0,0.9987289378222189,0.9946804742704174,-0.07659218313683283,0.9722629572388314,0.7230692661902212,,,,,,,,,,,,,0.23570352447800272,0.10584576082149628,0.574390697889642,-0.03690068744036996,,,0.07646802042796909,-0.11609162092496468,0.08657841452628821
limits_OEW,-0.34632209024656563,0.5190725992243584,0.9991061486591132,0.9987289378222189,1.0,0.9926994567075165,-0.07597252345421714,0.97831855835787,0.7458314810204993,0.9947313130862601,0.9702631827986684,0.964373738032906,0.9932904664687747,0.9909702564667133,0.9961911623468577,0.9963709498543176,0.9947492151419314,0.936113558950228,0.9909481531365161,-0.6794560066841064,0.524188501827697,-0.4678135835591679,,-0.8325224821038812,-0.8326879228722718,,0.9742622084905994,0.9612900809516648,,0.9247206767305717,0.7854569368027583,-0.8710764859760657,-0.9201690104296035,0.6915727803936011,0.9991061486591132,0.9987289378222189,1.0,0.9926994567075164,-0.07597252345421736,0.97831855835787,0.7458314810204992,,,,,,,,,,,,,0.24220387293425896,0.1096365587863246,0.5942103960053161,-0.038605905416441606,,,0.07680801965585149,-0.12065238605225621,0.09416823921785739
limits_MFC,-0.3195355341863269,0.5067591426547419,0.9897764553249316,0.9946804742704174,0.9926994567075164,1.0,-0.11359617609584857,0.9518038009668394,0.6646779170588798,0.9961679825419133,0.94503895267645,0.9384146320186003,0.9840840087516258,0.9819259370251133,0.9926671574915651,0.9872359579829159,0.9927612909096831,0.9671861475287814,0.9748213962628051,-0.5932446403851945,0.49066910616393705,-0.5139668220936064,,-0.8431814935754458,-0.8419883371525745,,0.9492629162749066,0.9513143779273685,,0.920620465692822,0.7544203125831929,-0.8814645650974451,-0.9182815628336748,0.7664817276100637,0.9897764553249316,0.9946804742704174,0.9926994567075164,1.0,-0.11359617609584875,0.951803800966839,0.6646779170588797,,,,,,,,,,,,,0.2285388455833271,0.10852970785818085,0.5715586406254598,-0.03940292478209262,,,0.09409558742696388,-0.13023816358694695,0.08406453135453568
limits_VMO,-0.0794985171286599,-0.024495719317880516,-0.07251916043894392,-0.07659218313683283,-0.07597252345421736,-0.11359617609584875,1.0,0.0792365136568174,0.2284082924891589,-0.08994577351015699,-0.06647913528491793,-0.0939550695147748,-0.0786610582499529,-0.03372301480155825,-0.06434258909706517,-0.07972003527576188,-0.08550558591607059,-0.15978673416574396,0.016097869933251283,-0.29676051194761727,-0.10421089437975196,0.28047514465122253,,0.11524251084011942,0.11543848972740345,,0.030598071201704033,-0.007189675092839767,,-0.09905947093877308,-0.07804763498409009,0.1545757190084944,0.07093686184038919,-0.2976714885682356,-0.07251916043894392,-0.07659218313683283,-0.07597252345421736,-0.11359617609584875,1.0,0.07923651365681748,0.22840829248915862,,,,,,,,,,,,,0.05853818158622297,0.037422095410955994,0.10784065616472129,-0.03246344068667884,,,-0.10104991398045879,-0.005903497562376053,0.16938650337482772
limits_MMO,-0.382883044119195,0.5335712998267632,0.9782929399897626,0.9722629572388314,0.97831855835787,0.951803800966839,0.07923651365681748,1.0,0.8465789893523742,0.9593877322532914,0.9664545237178326,0.9548673948178154,0.9708203564020927,0.975699914520808,0.9727893027777649,0.9810098474266707,0.9700031886285855,0.8578239964171157,0.9947206327590699,-0.7940719005789751,0.5020579702419743,-0.40717252962959355,,-0.8145045229767441,-0.8124716149596283,,0.9940474886739574,0.9584443740255681,,0.8933774573145552,0.800488003669546,-0.8103505271478018,-0.918195785701917,0.5618907649344632,0.9782929399897626,0.9722629572388314,0.97831855835787,0.951803800966839,0.07923651365681748,1.0,0.8465789893523736,,,,,,,,,,,,,0.2762262124718378,0.12452332999012687,0.6258106914800063,-0.04192249327432008,,,0.04775092335286569,-0.11372203004130575,0.12750621428346975
limits_ceiling,-0.3827078267507963,0.4172570973666834,0.7545358712148394,0.7230692661902212,0.7458314810204992,0.6646779170588797,0.22840829248915862,0.8465789893523736,1.0,0.6966511488620816,0.834568129828685,0.830892534851316,0.739007444193015,0.742304028932453,0.7170739459030202,0.7485829440859112,0.7059731457542145,0.4949758030051877,0.7916055803201374,-0.9864098950079709,0.5884157277841576,-0.09124381476356497,,-0.5454481626232119,-0.5453206174057308,,0.8339255579541945,0.7706788766121001,,0.6268143747283863,0.6816401823027551,-0.4831935364140848,-0.6646372572598549,0.04206607963318632,0.7545358712148394,0.7230692661902212,0.7458314810204992,0.6646779170588797,0.22840829248915862,0.8465789893523736,1.0,,,,,,,,,,,,,0.26217241915828005,0.09971380876206892,0.5884024619593298,-0.05153588179608893,,,-0.046074112153831816,-0.04677080567021313,0.15575322008297274
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eng_turbofan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.33662787102178804,0.7699646532848897,0.23717624490357536,0.23570352447800272,0.24220387293425896,0.2285388455833271,0.05853818158622297,0.2762262124718378,0.26217241915828005,0.22270087507334702,0.23587029537820725,0.22201597040666476,0.23688832128928025,0.24237110636954434,0.24255290897920415,0.2608943903677722,0.25050598048676476,0.16162065373989978,0.27139792394898943,-0.2520129916554851,-0.0034771192710500915,-0.1756137615293227,,-0.27451057460992623,-0.2699961747999513,,0.29147858597543364,0.2619165663137216,,0.22049729414650535,0.257338265983879,-0.1660065001043962,-0.2904336107357513,0.10193432022843638,0.23717624490357536,0.23570352447800272,0.24220387293425896,0.2285388455833271,0.05853818158622297,0.2762262124718378,0.26217241915828005,,,,,,,,,,,,,1.0,0.953088881179027,-0.0064518146285470765,0.38293869932186697,,,0.5182610572230149,-0.4506494026876981,-0.0120384552284211
segment_distance_km,-0.29458686911742726,0.7210247556974614,0.10452048287502526,0.10584576082149628,0.1096365587863246,0.10852970785818085,0.037422095410955994,0.12452332999012687,0.09971380876206892,0.10160458375490573,0.09712106665065916,0.08792077912318123,0.10228097755965238,0.11228989133535622,0.11277685207559676,0.12000849430313451,0.11744469580628493,0.0798605711482903,0.1249514543365898,-0.08934298741188187,-0.03779174084051779,-0.08881131717214376,,-0.12934430896162724,-0.12514946963137194,,0.13237894822150884,0.13328252436024568,,0.0861297661109448,0.09237342239586911,-0.05994172283338269,-0.14661414594173483,0.06916104525733761,0.10452048287502526,0.10584576082149628,0.1096365587863246,0.10852970785818085,0.037422095410955994,0.12452332999012687,0.09971380876206892,,,,,,,,,,,,,0.953088881179027,1.0,-0.09605731109197774,0.4210605535055227,,,0.5351091231069255,-0.42375084757099235,-0.08166774039376301
mean_dist_to_origin_km,-0.11668729142378383,0.1085886125277597,0.5860613950338015,0.574390697889642,0.5942103960053161,0.5715586406254598,0.10784065616472129,0.6258106914800063,0.5884024619593298,0.5849793269797188,0.6143886216664023,0.5978944111928092,0.5753701499249512,0.6145068190871125,0.5941277394005378,0.5970612936441432,0.5889702115789461,0.47008387728562395,0.6139828970115994,-0.5202999974512118,0.24476006802590886,-0.06775533193433553,,-0.39539183787809207,-0.3830044873084002,,0.6108317503411314,0.6671108613388749,,0.389876716973931,0.30354132718747096,-0.304693173185452,-0.6085688513452546,0.2398518365529897,0.5860613950338015,0.574390697889642,0.5942103960053161,0.5715586406254598,0.10784065616472129,0.6258106914800063,0.5884024619593298,,,,,,,,,,,,,-0.0064518146285470765,-0.09605731109197774,1.0,-0.15976159213902807,,,-0.023482787574009352,-0.17191253308521087,0.34315785355244194
mean_dist_to_dest_km,-0.06242163853562763,0.320041256763672,-0.03939700619399838,-0.03690068744036996,-0.038605905416441606,-0.03940292478209262,-0.03246344068667884,-0.04192249327432008,-0.05153588179608893,-0.0446222526495268,-0.05915572271210316,-0.057955602593118986,-0.03959342349414614,-0.026834354777931575,-0.029645793260670492,-0.03283326697603861,-0.02908494786828669,-0.03588779555382968,-0.03710239283059701,0.057530227324535804,-0.06024858903103151,0.04381912188480142,,0.05204953057426836,0.05416102980147663,,-0.04319570888382343,-0.049698613683968725,,-0.017739774447744116,-0.0287524767319849,-0.002357998208010573,0.014406879924199712,-0.0003307591321663229,-0.03939700619399838,-0.03690068744036996,-0.038605905416441606,-0.03940292478209262,-0.03246344068667884,-0.04192249327432008,-0.05153588179608893,,,,,,,,,,,,,0.38293869932186697,0.4210605535055227,-0.15976159213902807,1.0,,,0.3882546210866886,-0.21905727825418664,-0.2201921169709003
takeoff_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climb_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_fraction,-0.20641894215127243,0.4786474563268561,0.06901841427578251,0.07646802042796909,0.07680801965585149,0.09409558742696388,-0.10104991398045879,0.04775092335286569,-0.046074112153831816,0.07863984123408166,0.030573953029776536,0.029843135006640018,0.061782665989818394,0.09248875355217781,0.09173891220065718,0.08054636150640275,0.09310976890592045,0.10844717012505142,0.06639089987414327,0.08117016610320854,-0.05425284570299553,-0.01501969164375199,,-0.029709405201181604,-0.023646273926255672,,0.044654889840018176,0.09617940633520858,,0.04346984108076059,-0.03225203599329282,-0.06532427418686484,-0.10998664879882762,0.1601179403633401,0.06901841427578251,0.07646802042796909,0.07680801965585149,0.09409558742696388,-0.10104991398045879,0.04775092335286569,-0.046074112153831816,,,,,,,,,,,,,0.5182610572230149,0.5351091231069255,-0.023482787574009352,0.3882546210866886,,,1.0,-0.8292806430037177,-0.09494735841919792
descent_fraction,0.23908327041494976,-0.3793764038333341,-0.11218499629114094,-0.11609162092496468,-0.12065238605225621,-0.13023816358694695,-0.005903497562376053,-0.11372203004130575,-0.04677080567021313,-0.1215355954566593,-0.09005533303043392,-0.08295733216883991,-0.10499819998557251,-0.13935130443996713,-0.1335217909401522,-0.12488762914030553,-0.13343485155729568,-0.1209658678670397,-0.12290265448374785,0.011623923325589433,0.04614208602446346,-0.0019366713184865525,,0.059725191476656184,0.051444411499798615,,-0.10734082291746463,-0.1607942208357255,,-0.049503281314774265,0.01877511171050921,0.046573755869992864,0.16170510278134306,-0.12720268516170483,-0.11218499629114094,-0.11609162092496468,-0.12065238605225621,-0.13023816358694695,-0.005903497562376053,-0.11372203004130575,-0.04677080567021313,,,,,,,,,,,,,-0.4506494026876981,-0.42375084757099235,-0.17191253308521087,-0.21905727825418664,,,-0.8292806430037177,1.0,-0.47756972128395275
approach_fraction,-0.10136268387431151,-0.07672107606241994,0.09133154387772965,0.08657841452628821,0.09416823921785739,0.08406453135453568,0.16938650337482772,0.12750621428346975,0.15575322008297274,0.09286157214027739,0.1123528377558148,0.100857723418166,0.08990527627617023,0.10282458417736964,0.09361901239883429,0.0958353318662817,0.09130888691608058,0.04498372672178019,0.11455453117947201,-0.14832179339856136,0.0031003700736954576,0.027063805999058086,,-0.05968313891954489,-0.05446450781537228,,0.12100655015685427,0.13521973487492517,,0.019840126464615335,0.01726125738301717,0.019737862597628823,-0.11513465717099194,-0.025142812592808525,0.09133154387772965,0.08657841452628821,0.09416823921785739,0.08406453135453568,0.16938650337482772,0.12750621428346975,0.15575322008297274,,,,,,,,,,,,,-0.0120384552284211,-0.08166774039376301,0.34315785355244194,-0.2201921169709003,,,-0.09494735841919792,-0.47756972128395275,1.0
