,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
drag_e,-0.00586722287931866,-0.2680476974219779,-0.4583134236280509,-0.5316477904345928,-0.48122308438030253,-0.4869752719838015,-0.03319557095073885,-0.3965391737823223,0.06827595207863307,-0.4214953667339501,-0.18034311911474946,-0.20036437761987472,-0.6022839888101714,-0.33676658428232265,-0.5244885751107586,-0.5099450960878332,-0.5971964776235094,-0.44277187527146833,-0.36809435322307194,0.02166857740033472,0.1722138405294404,0.3640045711607493,,0.6278845534553745,0.5542846646666887,,-0.5109004604780477,-0.297708386006371,0.19681269225945666,-0.8692419030900772,-0.4116447379993437,1.0,0.5203317552854763,-0.7879661539645574,-0.4583134236280502,-0.531647790434592,-0.48122308438030215,-0.48697527198380103,-0.03319557095073868,-0.3965391737823218,0.0682759520786332,,,,,,,,,,,,,-0.06590500528473145,-0.1557081365421057,-0.26444063013096586,-0.022628347505806185,0.09420422991286344,0.11141162826708427,-0.1580586283736817,,
drag_gears,-0.08804622147092807,-0.22524901384412246,-0.8165165803205616,-0.8509378859683843,-0.8443867818434703,-0.8629426774570865,-0.2184844570731128,-0.7997761938427218,-0.39973154866360466,-0.7983645202216667,-0.6090364670953821,-0.606814899201195,-0.813602931465965,-0.7635377689836755,-0.8761737961506316,-0.863285250920546,-0.9062169075062031,-0.8374256383722647,-0.7844327670443352,0.34903857534104693,-0.2804051886929302,0.41035758089192026,,0.49082984769555926,0.5933315666273711,,-0.8483199503317618,-0.8367051392562393,-0.2514780715989102,-0.6653337730271176,-0.39881924727974627,0.5203317552854763,1.0,-0.7665413295049214,-0.8165165803205617,-0.8509378859683846,-0.8443867818434706,-0.8629426774570866,-0.2184844570731127,-0.7997761938427219,-0.39973154866360455,,,,,,,,,,,,,-0.00016806377282496823,-0.1359835589502494,-0.4032616808474899,-0.24058535567047223,0.04693690316607886,0.11726820407835571,-0.14166684285015213,,
fuel_fuel_coef,0.044282397937424896,0.1556112933785766,0.6852915141355354,0.7470361288510811,0.7218396371495536,0.7658937094878508,-0.18445395830166458,0.5618693922724901,0.037262710707111665,0.6916801131489881,0.43719544728416143,0.45921527344640467,0.7761914191781192,0.5884092154005969,0.755854451348361,0.7357214670281762,0.8177523554984157,0.7415978339282282,0.575706109492237,0.05311860409324809,0.04590779611568897,-0.41826440047595925,,-0.5575029804435874,-0.5866122363747512,,0.6480874268959258,0.6581633642291144,0.02550203326827342,0.7621946087424382,0.3404290951424973,-0.7879661539645574,-0.7665413295049214,1.0,0.6852915141355354,0.7470361288510811,0.7218396371495536,0.7658937094878508,-0.18445395830166456,0.56186939227249,0.037262710707111436,,,,,,,,,,,,,-0.017372530292271593,0.039593367943787885,0.05432427026438116,0.3314461488786472,-0.06300991443592328,-0.16119769297156056,0.19402203863607087,,
limits_MTOW,0.008877069728425396,0.38059532088749387,1.0,0.9945965491043363,0.9972525059423745,0.9884638557887593,0.25666181507499297,0.9752693538020591,0.7497195808034228,0.9946767447231236,0.9312049996140935,0.9358247425330907,0.9725073471895594,0.9737806343297444,0.9811037829552851,0.9946639297823706,0.9643464844788285,0.9862120565991453,0.9880694990402106,-0.6350525779933325,0.6840130708342358,-0.4394253028781718,,-0.26906221483735143,-0.647065240840189,,0.957800518216104,0.8638962375964786,0.6590520341195912,0.7718789947946165,0.7071239203272484,-0.4583134236280502,-0.8165165803205617,0.6852915141355354,1.0,0.994596549104336,0.9972525059423745,0.9884638557887593,0.2566618150749931,0.9752693538020588,0.7497195808034225,,,,,,,,,,,,,0.038218287585422187,0.16446333419046466,0.3607752346297916,0.09321524359845516,-0.06702373127233331,-0.04644384121430336,0.0790170213370674,,
limits_MLW,0.022741162301920838,0.3635924546706652,0.994596549104336,1.0,0.9980718965543941,0.9937948272337943,0.2523716206093679,0.9649413752223963,0.6858752881255876,0.9879042931451644,0.8908878891203252,0.89720013010374,0.9850023798995402,0.956297431364849,0.9905604395560862,0.9983327939076003,0.9850042485210412,0.983536160313222,0.971550519764559,-0.5864876086380557,0.605829157680538,-0.4448126103418368,,-0.33209773539397597,-0.6657211716685423,,0.9630079376531476,0.8761278366350822,0.579119685992417,0.8070511633916597,0.6796392284938905,-0.531647790434592,-0.8509378859683846,0.7470361288510811,0.994596549104336,1.0,0.9980718965543941,0.9937948272337943,0.25237162060936796,0.9649413752223966,0.6858752881255872,,,,,,,,,,,,,0.03023949247993596,0.16408158275842144,0.38041959373777656,0.11658296819170817,-0.06960411437878257,-0.06171830648721238,0.09579818819433714,,
limits_OEW,0.027551415141777863,0.35338851697176993,0.9972525059423745,0.9980718965543941,1.0,0.9955235804724473,0.257224096450256,0.9704078128391296,0.7121790496128749,0.9925635872691512,0.9066411424970259,0.9121327389593388,0.9757463659471731,0.9690982169992157,0.9910435860161706,0.9981589414437285,0.9796693454246999,0.988341268838127,0.9795586340534319,-0.5989694107005364,0.637512006765499,-0.42246954093295286,,-0.29006296557927275,-0.6400699998611865,,0.958171935479832,0.890249160779669,0.6119033642330551,0.7717558666386405,0.6662833189571992,-0.48122308438030215,-0.8443867818434706,0.7218396371495536,0.9972525059423745,0.9980718965543941,1.0,0.9955235804724472,0.2572240964502559,0.9704078128391296,0.7121790496128748,,,,,,,,,,,,,0.024649726099732885,0.15715984221276943,0.37227905188889054,0.12349568598753459,-0.06404112217265294,-0.05769006180901055,0.08906311039962955,,
limits_MFC,0.02858342414159222,0.3278083559133538,0.9884638557887593,0.9937948272337943,0.9955235804724472,1.0,0.19476660832373963,0.9481558905164835,0.6599031418010877,0.9886712724127412,0.8878155180653434,0.8940592139279758,0.9720049754831634,0.9528810405168152,0.9880014831161826,0.9945681203388885,0.9836796642428155,0.9927429245720459,0.9614339483651198,-0.5359288685131498,0.6027626996931184,-0.44663516321378977,,-0.3249509341425131,-0.6538478083017375,,0.9463330964382363,0.8990903359118033,0.5778636464530295,0.7629094523471689,0.6381137621676864,-0.48697527198380103,-0.8629426774570866,0.7658937094878508,0.9884638557887593,0.9937948272337943,0.9955235804724472,1.0,0.19476660832373965,0.9481558905164835,0.659903141801087,,,,,,,,,,,,,0.014659337575459107,0.1367280319217578,0.3250772924745622,0.17119377719207418,-0.06151950835532522,-0.07014907530066332,0.10056276927304246,,
limits_VMO,0.15993017606012358,0.06806783291440371,0.2566618150749931,0.25237162060936796,0.2572240964502559,0.19476660832373965,1.0,0.4493809444258173,0.5082266769796419,0.21698235090787155,0.21732838761858808,0.200327812530248,0.24276312838486538,0.2821493149607636,0.27249440138597847,0.2504160892793131,0.24277796505681576,0.12175414105002871,0.34101914455954163,-0.719484346412935,0.11120286224522104,0.18296762330659921,,-0.014007970987111054,-0.062132919284639265,,0.4086797035795498,0.36573691087967797,0.08505314651051951,0.15942466876049513,0.11701381501498866,-0.03319557095073868,-0.2184844570731127,-0.18445395830166456,0.2566618150749931,0.25237162060936796,0.2572240964502559,0.19476660832373965,1.0,0.4493809444258174,0.5082266769796422,,,,,,,,,,,,,-0.038821690574895415,0.21231936884168995,0.9513191253496894,-0.26544194206142707,-0.006230059018225084,0.08428812681109744,-0.08292024707696011,,
limits_MMO,0.031191486972107545,0.38667574480693667,0.9752693538020588,0.9649413752223966,0.9704078128391296,0.9481558905164835,0.4493809444258174,1.0,0.8274650079593981,0.9584507206541183,0.9155588236860792,0.9133067060838418,0.9329937502148267,0.9602026492512076,0.9554908559914091,0.9686381954084904,0.9305972428583346,0.9352039765919214,0.9911173456432218,-0.764865293795955,0.6873061982456226,-0.3896571386954725,,-0.24604775375376753,-0.6195916233138145,,0.9737035931754553,0.8612971407071727,0.6596954145788286,0.7343716848269164,0.7008015412560287,-0.3965391737823218,-0.7997761938427219,0.56186939227249,0.9752693538020588,0.9649413752223966,0.9704078128391296,0.9481558905164835,0.4493809444258174,1.0,0.8274650079593981,,,,,,,,,,,,,0.03815466242929481,0.20369265607041773,0.529301916884651,0.012799407800423858,-0.06212636433126833,-0.01618752582646285,0.0458773758898891,,
limits_ceiling,-0.03531351606407776,0.40180335674279133,0.7497195808034225,0.6858752881255872,0.7121790496128748,0.659903141801087,0.5082266769796422,0.8274650079593981,1.0,0.7335342662824746,0.8814439745402765,0.8685082374814383,0.6262444268159981,0.8038556868218508,0.6585536254098232,0.6970240641457044,0.5783123293005008,0.6808378261453538,0.8347179077378126,-0.9220625879490572,0.9074336501589999,-0.22897938735271137,,0.14260683610713887,-0.3623429635021848,,0.7240506505905019,0.575644005732785,0.8934378494512576,0.38729389501494715,0.6861337272704706,0.0682759520786332,-0.39973154866360455,0.037262710707111436,0.7497195808034225,0.6858752881255872,0.7121790496128748,0.659903141801087,0.5082266769796422,0.8274650079593981,1.0,,,,,,,,,,,,,0.07491692620875244,0.1937694729726168,0.4326350415173114,-0.19422585053332345,-0.036332077640125394,0.09028294907664314,-0.07478871761822337,,
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eng_turbofan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.29082350998331136,0.8059477268627332,0.038218287585422187,0.03023949247993596,0.024649726099732885,0.014659337575459107,-0.038821690574895415,0.03815466242929481,0.07491692620875244,0.02229548008635017,0.057924955065614125,0.05504682756358072,0.027409492007734935,0.02839152246430982,0.012603086729368477,0.033603472509851434,0.00957601600337428,0.030211925889199878,0.04858159751155777,-0.08401674715193717,0.10107577477753282,-0.1307566560152857,,-0.043496613957290146,-0.1005649704572668,,0.045746084318255054,-0.08587057850263344,0.10157398774020068,0.11163717856281476,0.18325672364095646,-0.06590500528473145,-0.00016806377282496823,-0.017372530292271593,0.038218287585422187,0.03023949247993596,0.024649726099732885,0.014659337575459107,-0.038821690574895415,0.03815466242929481,0.07491692620875244,,,,,,,,,,,,,1.0,0.9434916151502745,-0.017436915037522864,-0.28087259059527386,-0.045986511168366044,-0.3554645928648316,0.3838759629367621,,
segment_distance_km,-0.25436981443448353,0.799099075558449,0.16446333419046466,0.16408158275842144,0.15715984221276943,0.1367280319217578,0.21231936884168995,0.20369265607041773,0.1937694729726168,0.13956406610275893,0.1413676696657229,0.13691149675265077,0.16211642648039404,0.15109258659168337,0.15498572710365013,0.165467418940155,0.152307664104724,0.12742045383673858,0.18438511855216175,-0.2535243758888001,0.10931810151536256,-0.11036470330696688,,-0.1073456864702644,-0.16631592353306096,,0.21111991272277414,0.08811948565542445,0.10130989473721247,0.22354443751057246,0.22577345893194847,-0.1557081365421057,-0.1359835589502494,0.039593367943787885,0.16446333419046466,0.16408158275842144,0.15715984221276943,0.1367280319217578,0.21231936884168995,0.20369265607041773,0.1937694729726168,,,,,,,,,,,,,0.9434916151502745,1.0,0.25241868768609355,-0.33492058248681444,-0.08722901610895423,-0.3627634360513212,0.41453628084918137,,
mean_dist_to_origin_km,0.15289206634064878,0.1063433337267814,0.3607752346297916,0.38041959373777656,0.37227905188889054,0.3250772924745622,0.9513191253496894,0.529301916884651,0.4326350415173114,0.32000382281564804,0.24689725630270476,0.23147430650823858,0.39164999499893177,0.32974504335154076,0.3925917259586552,0.3757298361427304,0.3956249694910989,0.23609809758965244,0.4142615822482437,-0.6768328860591332,0.017133546448878847,-0.01517520643662872,,-0.2912362384263528,-0.2822964465939074,,0.5473597530059708,0.45524712150426144,-0.01650259915243113,0.36211106249495406,0.20594565699112008,-0.26444063013096586,-0.4032616808474899,0.05432427026438116,0.3607752346297916,0.38041959373777656,0.37227905188889054,0.3250772924745622,0.9513191253496894,0.529301916884651,0.4326350415173114,,,,,,,,,,,,,-0.017436915037522864,0.25241868768609355,1.0,-0.20050219096885927,-0.058706790133992846,0.0025045172232189524,0.025217659088159525,,
mean_dist_to_dest_km,0.15295258027066316,-0.34891014444614726,0.09321524359845516,0.11658296819170817,0.12349568598753459,0.17119377719207418,-0.26544194206142707,0.012799407800423858,-0.19422585053332345,0.12991337570710407,0.01729290351273465,0.023734290299673267,0.11009485895317325,0.08648857420199292,0.14937823917259205,0.11783003813374772,0.17440462558731462,0.16952825172635966,0.034661760903906665,0.31942457443819544,-0.11071386522239042,0.019327110095556228,,-0.0675484544527276,0.013041719132222483,,0.0292759868286135,0.23729135529133508,-0.11450859847069479,-0.05556608908433603,-0.23534339130332524,-0.022628347505806185,-0.24058535567047223,0.3314461488786472,0.09321524359845516,0.11658296819170817,0.12349568598753459,0.17119377719207418,-0.26544194206142707,0.012799407800423858,-0.19422585053332345,,,,,,,,,,,,,-0.28087259059527386,-0.33492058248681444,-0.20050219096885927,1.0,-0.01120903911132781,0.013564133933288302,-0.008516214148027092,,
takeoff_fraction,-0.11763332438569857,-0.07194563957553672,-0.06702373127233331,-0.06960411437878257,-0.06404112217265294,-0.06151950835532522,-0.006230059018225084,-0.06212636433126833,-0.036332077640125394,-0.06365762709308563,-0.05866496321909085,-0.05957487052140006,-0.08071421903959565,-0.04713859834393071,-0.05813034242288063,-0.06686258278597618,-0.06345459995419504,-0.05940340645639203,-0.06166974956043169,0.05234296073511094,-0.029655062304224118,0.09393365569994802,,0.0836838852970815,0.10388259052215461,,-0.07670911378620272,-0.01979426311185045,-0.02695970610344203,-0.11224431949946644,-0.10675105953367656,0.09420422991286344,0.04693690316607886,-0.06300991443592328,-0.06702373127233331,-0.06960411437878257,-0.06404112217265294,-0.06151950835532522,-0.006230059018225084,-0.06212636433126833,-0.036332077640125394,,,,,,,,,,,,,-0.045986511168366044,-0.08722901610895423,-0.058706790133992846,-0.01120903911132781,1.0,-0.27139820602383596,-0.1965308660654758,,
climb_fraction,0.12244996595686057,-0.12499297759627902,-0.04644384121430336,-0.06171830648721238,-0.05769006180901055,-0.07014907530066332,0.08428812681109744,-0.01618752582646285,0.09028294907664314,-0.04940760837961439,0.01321784792206883,0.008706575668359928,-0.06375972072149517,-0.04056573857779761,-0.07679845295037918,-0.06044715685166659,-0.09050986846535916,-0.06831887710650954,-0.020025253871021692,-0.12168367900646897,0.07190294707701454,-0.013878153344487004,,0.050479026134549,0.0032265153201599533,,-0.027164317618165488,-0.07104115267935406,0.07490220749872352,-0.05263489468347793,0.06132249107858773,0.11141162826708427,0.11726820407835571,-0.16119769297156056,-0.04644384121430336,-0.06171830648721238,-0.05769006180901055,-0.07014907530066332,0.08428812681109744,-0.01618752582646285,0.09028294907664314,,,,,,,,,,,,,-0.3554645928648316,-0.3627634360513212,0.0025045172232189524,0.013564133933288302,-0.27139820602383596,1.0,-0.8903586424829618,,
cruise_fraction,-0.06910176460760067,0.16136579527629594,0.0790170213370674,0.09579818819433714,0.08906311039962955,0.10056276927304246,-0.08292024707696011,0.0458773758898891,-0.07478871761822337,0.08044409838902204,0.014283844289967235,0.019310027273899875,0.10313307322699442,0.06362286741659395,0.10573359309958551,0.09320644431151551,0.12222031783731342,0.09769734042065695,0.04957101357479995,0.09920433541330714,-0.05922270907661571,-0.030293731042192094,,-0.09100827498306259,-0.05242481088592244,,0.06395763771928197,0.0817349608065729,-0.06355309593092523,0.10671399716082285,-0.011976607622307877,-0.1580586283736817,-0.14166684285015213,0.19402203863607087,0.0790170213370674,0.09579818819433714,0.08906311039962955,0.10056276927304246,-0.08292024707696011,0.0458773758898891,-0.07478871761822337,,,,,,,,,,,,,0.3838759629367621,0.41453628084918137,0.025217659088159525,-0.008516214148027092,-0.1965308660654758,-0.8903586424829618,1.0,,
descent_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
approach_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
