,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
drag_k,0.055013437250440916,0.3708583075930043,0.8995047601578305,0.8754834015990806,0.8781609829391281,0.8620458099810994,0.13905659546368707,0.909623362145588,0.9150807282517177,0.9056543845446747,0.9391708954495738,0.9331371243655096,0.8681827171645413,0.9126627594096087,0.8496671303826082,0.8785747585699372,0.8047460687204371,0.8719492240970831,0.9268717266144415,-0.8734556762446882,0.8706403934970489,-0.7696963757760742,,0.11302832783043032,-0.8278752983806495,,0.8712696841865116,0.6879457467966708,0.8463263838397805,0.7636327889863045,1.0,-0.16614536058583046,-0.5179825984221531,0.29491314567568766,0.8995047601578303,0.8754834015990806,0.878160982939128,0.8620458099810995,0.13905659546368648,0.909623362145588,0.9150807282517169,,,,,,,,,,,,,-0.15729667950475945,0.14430722752180772,0.507287408530592,-0.0574604889024238,,0.09436197956297038,-0.08351313244653459,-0.06244285319214128,0.08940007115524802
drag_e,0.23141540738604957,-0.46722052877158016,-0.2957034743161392,-0.36762804583655717,-0.32873763800132005,-0.33059199356005897,0.8294201692779158,-0.22437425622155993,0.05146788084985821,-0.25056370486118645,-0.0666937935087441,-0.12053534810830875,-0.448717432430647,-0.13830153682874166,-0.3612175725184242,-0.3233087197058338,-0.44432337105316794,-0.26040063830542665,-0.14937003077788166,0.12489565131143374,0.015742082635046367,0.1627677283248567,,0.7537514655425147,0.46745431497044854,,-0.34482431071873415,-0.3591160898452745,0.33295454871968116,-0.7509483053859178,-0.16614536058583046,1.0,0.288457414842412,-0.684977066447824,-0.2957034743161397,-0.3676280458365572,-0.32873763800132033,-0.33059199356005936,0.8294201692779166,-0.22437425622156043,0.05146788084985804,,,,,,,,,,,,,-0.20490142122783556,-0.3353596425726232,-0.3108953544554462,0.16247549887376123,,-0.02570013830043622,-0.13272823635782782,-0.048614371093447385,0.13117954381787064
drag_gears,-0.04773786048969472,-0.19543667767369582,-0.7252905426044223,-0.7532151575111369,-0.7573983400245743,-0.7716932729263304,0.36353670351974465,-0.7471243701403637,-0.544061464712747,-0.7032177681017523,-0.5909674347542273,-0.5890476925112208,-0.7202999878196141,-0.7121971872320111,-0.8023187160750064,-0.7986940817221487,-0.8405234998074975,-0.6994456714657169,-0.7254597875107375,0.5326890843052529,-0.40794205902832126,0.6073332703296173,,0.39315196131414726,0.7307341744899265,,-0.8113722719868094,-0.8547928356137371,-0.3622496128171893,-0.6045578463060922,-0.5179825984221531,0.288457414842412,1.0,-0.5868433137682635,-0.7252905426044219,-0.7532151575111368,-0.7573983400245741,-0.7716932729263299,0.36353670351974504,-0.7471243701403636,-0.5440614647127465,,,,,,,,,,,,,0.2191289299805583,0.03165640326335528,-0.7437842699427017,0.005387632641970799,,0.05605663842694899,-0.03845166449175905,0.04835852686431935,0.02200005477905243
fuel_fuel_coef,0.022613615515923228,0.06636735022238616,0.4635330687541685,0.5286462517796248,0.5032613205080164,0.5530255036845606,-0.6759485288154062,0.4069768455286912,0.08165502670319873,0.46408200263731103,0.26565445836778434,0.2828154621270358,0.5427550319846238,0.4024492214047847,0.5565338894299116,0.5221536160073973,0.6216765214661936,0.5195895079974563,0.3972361497546567,-0.0625076442781794,0.0936594766842252,-0.5244800309838813,,-0.5786567349629158,-0.6428188630397913,,0.4866867335336868,0.5717386501177174,0.027503798481870973,0.6717231369234513,0.29491314567568766,-0.684977066447824,-0.5868433137682635,1.0,0.4635330687541685,0.5286462517796248,0.5032613205080164,0.5530255036845606,-0.6759485288154065,0.4069768455286914,0.08165502670319863,,,,,,,,,,,,,-0.24221898687740878,-0.06422193669998344,0.45395002333010015,-0.19687408959078243,,-0.06990327948164574,0.09728002322670819,-0.06579776926607994,-0.07028173817991631
limits_MTOW,0.08004452360614064,0.43647353621488527,1.0,0.9960604822002727,0.9979459987460854,0.9925986157730848,-0.09409216426553975,0.9935470663199384,0.9089038516332365,0.9967563762074817,0.962225425194861,0.9717196915714501,0.982350372872183,0.9790384503449847,0.9887287513419649,0.991746636049325,0.9661552932288969,0.9813723561757122,0.9825733277875957,-0.9008401397414975,0.8832478185604637,-0.6819068607358587,,-0.050326967353288246,-0.848520892886796,,0.9806255018809618,0.9251454280758877,0.733427465261217,0.8324052809379082,0.8995047601578303,-0.2957034743161397,-0.7252905426044219,0.4635330687541685,1.0,0.9960604822002728,0.9979459987460854,0.992598615773085,-0.09409216426554011,0.9935470663199384,0.9089038516332358,,,,,,,,,,,,,-0.10513678627030458,0.21938984172417075,0.7344424869538237,-0.05747221289603085,,-0.09126437211731299,-0.05354191242213292,-0.023101681268584993,0.054516655129738946
limits_MLW,0.06441383321654615,0.445281243444335,0.9960604822002728,1.0,0.9989813001441288,0.9965002452479799,-0.1765814611787841,0.9843224323392156,0.8698134418597174,0.9897407599922565,0.9350699429376337,0.9480534123492504,0.9913556059362815,0.9635283747084018,0.9955536247772635,0.9943952750526486,0.9832069657058631,0.977471446127668,0.9676639143766983,-0.8728599954821564,0.844064844688685,-0.6831352900864786,,-0.12774056305328937,-0.8682743627997539,,0.9847691744143908,0.9425060195666409,0.6774186182477261,0.865330314354894,0.8754834015990806,-0.3676280458365572,-0.7532151575111368,0.5286462517796248,0.9960604822002728,1.0,0.9989813001441288,0.9965002452479799,-0.17658146117878434,0.9843224323392156,0.8698134418597169,,,,,,,,,,,,,-0.10017284066043138,0.22389042404229229,0.7540201996103446,-0.06930349074567231,,-0.09305409989759043,-0.03678786134450901,-0.022040417399655798,0.039257634419987766
limits_OEW,0.07322097450976593,0.4322132060640761,0.9979459987460854,0.9989813001441288,1.0,0.9967854949288557,-0.14338960329100028,0.9902499256017799,0.8858456661102385,0.992947731496455,0.945174398226519,0.9560810413775667,0.987243728512847,0.9717546788609884,0.9956117899806627,0.9961821341837787,0.9801998437994015,0.9780047750043379,0.9756243453538133,-0.882717155515337,0.8537900241601768,-0.6800125371970793,,-0.09934501984043109,-0.8591555722471877,,0.9865908757153463,0.9450295596880558,0.6983784819142492,0.843882197397639,0.878160982939128,-0.32873763800132033,-0.7573983400245741,0.5032613205080164,0.9979459987460854,0.9989813001441288,1.0,0.9967854949288557,-0.1433896032910006,0.9902499256017798,0.885845666110238,,,,,,,,,,,,,-0.11074526267942414,0.210914209288645,0.7569805496979466,-0.06229012671180935,,-0.1007709133595148,-0.040279746104091504,-0.02498068432342975,0.04318330112090336
limits_MFC,0.08941790772358846,0.39736999281546387,0.992598615773085,0.9965002452479799,0.9967854949288557,1.0,-0.1703814870197218,0.9812954487208527,0.8611147588524802,0.9908594020538966,0.9334663655301454,0.9432656220835965,0.9808732400953312,0.9677593188129521,0.9955843709322926,0.9938233929569836,0.9826026374587068,0.9851211299451372,0.9702126485934842,-0.8469133633646747,0.8371791827036118,-0.7037685356749511,,-0.11754823097941412,-0.8677755248729566,,0.9789733658828456,0.9505660067971975,0.6914432177885913,0.8377750703580021,0.8620458099810995,-0.33059199356005936,-0.7716932729263299,0.5530255036845606,0.992598615773085,0.9965002452479799,0.9967854949288557,1.0,-0.170381487019722,0.9812954487208527,0.8611147588524796,,,,,,,,,,,,,-0.13686352412200298,0.18529287461016627,0.760374072609035,-0.06912249574207494,,-0.10133269488371333,-0.03979602005877582,-0.030519543906723394,0.04412314973601694
limits_VMO,0.2046290672297526,-0.2530999525100659,-0.09409216426554011,-0.17658146117878434,-0.1433896032910006,-0.170381487019722,1.0,-0.026210556627596686,0.29211615167265703,-0.05408142249964251,0.1579436225348481,0.11063537389595668,-0.23398423612567568,0.07542814464868099,-0.18674369328458934,-0.14604178927575492,-0.2957100626124481,-0.0919447896450155,0.05304403382153662,-0.11664094976521862,0.24986323054732912,0.16904717458820806,,0.9530081493125516,0.37517375706683237,,-0.18320461879280797,-0.3030283331819896,0.556037754136002,-0.4771494223673194,0.13905659546368648,0.8294201692779166,0.36353670351974504,-0.6759485288154065,-0.09409216426554011,-0.17658146117878434,-0.1433896032910006,-0.170381487019722,1.0,-0.026210556627596315,0.2921161516726573,,,,,,,,,,,,,-0.18674172981500956,-0.2278524727320089,-0.3324686000509261,0.07964211905467086,,-0.13758748102387505,-0.14420359453273984,-0.04466461356741754,0.14150643515014677
limits_MMO,0.08415378558553781,0.40924333685344727,0.9935470663199384,0.9843224323392156,0.9902499256017798,0.9812954487208527,-0.026210556627596315,1.0,0.9352953602196699,0.9903458979973778,0.9705282183206896,0.974342383260564,0.9660193216812534,0.9876193232235922,0.9812971174426895,0.9904374753790962,0.9552725455028449,0.964599390598823,0.993074145161526,-0.9162915704719731,0.880697902780142,-0.6834761377097572,,-0.007592619882599086,-0.8363511248989062,,0.9834792420293953,0.9169947439118417,0.7682739203304452,0.7925246893264963,0.909623362145588,-0.22437425622156043,-0.7471243701403636,0.4069768455286914,0.9935470663199384,0.9843224323392156,0.9902499256017798,0.9812954487208527,-0.026210556627596315,1.0,0.9352953602196695,,,,,,,,,,,,,-0.13447696666127712,0.17856648561416355,0.7307504380756434,-0.041722023903634935,,-0.08757947691784508,-0.054162748580248866,-0.034074854565452284,0.057749964129785156
limits_ceiling,0.11237777323522909,0.3754023132806213,0.9089038516332358,0.8698134418597169,0.885845666110238,0.8611147588524796,0.2921161516726573,0.9352953602196695,1.0,0.9140790138835851,0.9777035836887779,0.9708137726019747,0.8409515257918129,0.9405333104798269,0.8526512302078199,0.8776897758785307,0.7903656379667495,0.8706523060027319,0.9448180076337149,-0.957675634122593,0.9477720426766514,-0.5810214831526009,,0.28416700731412886,-0.6701456861189292,,0.8716376719343384,0.7528972116186482,0.8899395043507654,0.6013249500076719,0.9150807282517169,0.05146788084985804,-0.5440614647127465,0.08165502670319863,0.9089038516332358,0.8698134418597169,0.885845666110238,0.8611147588524796,0.2921161516726573,0.9352953602196695,1.0,,,,,,,,,,,,,-0.1040466413304462,0.17871563595725795,0.5810792080182282,0.010361768950761593,,-0.07017508185469463,-0.10869138877354008,-0.027303265473491083,0.10478137437423751
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eng_turbofan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.009432501943262808,0.6547274581503832,-0.10513678627030458,-0.10017284066043138,-0.11074526267942414,-0.13686352412200298,-0.18674172981500956,-0.13447696666127712,-0.1040466413304462,-0.13834651413796173,-0.13692202155638145,-0.10235940822516286,-0.06929992286402126,-0.19761486480900423,-0.13219581539089997,-0.14699018762043567,-0.12425843887392246,-0.1359347888818403,-0.18985771962979803,-0.05478372828990333,-0.005347158206941592,0.28123828097738396,,-0.14415115072968418,0.16272644241065454,,-0.11190931731600007,-0.1143071250162522,-0.28825618560387956,0.022128171082050153,-0.15729667950475945,-0.20490142122783556,0.2191289299805583,-0.24221898687740878,-0.10513678627030458,-0.10017284066043138,-0.11074526267942414,-0.13686352412200298,-0.18674172981500956,-0.13447696666127712,-0.1040466413304462,,,,,,,,,,,,,1.0,0.8202181233259149,-0.14365556877846464,0.23683559763035175,,0.08636265802469927,0.29382569783336926,0.325858213232219,-0.3445745043344885
segment_distance_km,0.09507887891563378,0.6550092454677718,0.21938984172417075,0.22389042404229229,0.210914209288645,0.18529287461016627,-0.2278524727320089,0.17856648561416355,0.17871563595725795,0.18756985665090442,0.17540667895244988,0.2154199229445937,0.2526364289484722,0.11543606801284395,0.1837079620323404,0.16709055822911031,0.18162280450206394,0.1937083529462651,0.12185097531115659,-0.333784023158618,0.2953917266836535,0.05504936061651241,,-0.15133815619272034,-0.11364359656035403,,0.19181834072021334,0.16645071170150338,-0.04860167473853233,0.3162380310868341,0.14430722752180772,-0.3353596425726232,0.03165640326335528,-0.06422193669998344,0.21938984172417075,0.22389042404229229,0.210914209288645,0.18529287461016627,-0.2278524727320089,0.17856648561416355,0.17871563595725795,,,,,,,,,,,,,0.8202181233259149,1.0,0.16428430142860498,0.480261473119314,,0.0211067088752813,0.3376655945418127,0.3955009528488719,-0.40043711446346314
mean_dist_to_origin_km,0.2031066013226277,0.1842412642197847,0.7344424869538237,0.7540201996103446,0.7569805496979466,0.760374072609035,-0.3324686000509261,0.7307504380756434,0.5810792080182282,0.7206272039292814,0.6344362317722692,0.6507431552013728,0.7528903416586044,0.6810499789021341,0.7698543746136086,0.7614892541165251,0.7922596600978965,0.6983058073681712,0.690900161934843,-0.6253039412469885,0.514867623678247,-0.4565416602854008,,-0.3176168019013586,-0.6659606354959451,,0.7772371694693984,0.8425984162668244,0.33453171549782107,0.6131480033183819,0.507287408530592,-0.3108953544554462,-0.7437842699427017,0.45395002333010015,0.7344424869538237,0.7540201996103446,0.7569805496979466,0.760374072609035,-0.3324686000509261,0.7307504380756434,0.5810792080182282,,,,,,,,,,,,,-0.14365556877846464,0.16428430142860498,1.0,0.14309424192802492,,-0.046130133927049136,-0.048889306065504595,0.01915682058574927,0.039497636611659684
mean_dist_to_dest_km,0.2822297613048198,-0.12111019243457008,-0.05747221289603085,-0.06930349074567231,-0.06229012671180935,-0.06912249574207494,0.07964211905467086,-0.041722023903634935,0.010361768950761593,-0.06255570060256412,-0.029743044413487893,-0.034356405953511866,-0.08527060648528317,-0.05139292458972369,-0.07012292649455733,-0.06256556841944086,-0.07838247794932289,-0.06461611454038016,-0.044472448807918626,-0.02159486146762847,0.006397455266346177,0.03774573581374629,,0.0492446870648015,0.08171712929552823,,-0.04713884604307171,-0.053338784378124865,-0.0010915493355520866,-0.1362880520287995,-0.0574604889024238,0.16247549887376123,0.005387632641970799,-0.19687408959078243,-0.05747221289603085,-0.06930349074567231,-0.06229012671180935,-0.06912249574207494,0.07964211905467086,-0.041722023903634935,0.010361768950761593,,,,,,,,,,,,,0.23683559763035175,0.480261473119314,0.14309424192802492,1.0,,0.05352829891423917,0.440230451325487,0.4429400328254549,-0.5043887066800942
takeoff_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climb_fraction,-0.030816409312258892,0.09598367252958613,-0.09126437211731299,-0.09305409989759043,-0.1007709133595148,-0.10133269488371333,-0.13758748102387505,-0.08757947691784508,-0.07017508185469463,-0.09701093774647425,-0.06813574376851063,-0.07510613377283744,-0.07869522244488084,-0.13204359444154554,-0.12422547429595217,-0.09116874939180883,-0.11038330850979619,-0.09690605699932013,-0.08547313799514511,0.021123977457144984,-0.06366890714393204,-0.37255759060624305,,-0.2700181323857975,-0.21417938206754009,,-0.043114593910150656,-0.18869107285921574,-0.051221250019220316,0.03295629329825796,0.09436197956297038,-0.02570013830043622,0.05605663842694899,-0.06990327948164574,-0.09126437211731299,-0.09305409989759043,-0.1007709133595148,-0.10133269488371333,-0.13758748102387505,-0.08757947691784508,-0.07017508185469463,,,,,,,,,,,,,0.08636265802469927,0.0211067088752813,-0.046130133927049136,0.05352829891423917,,1.0,-0.030172911845792676,-0.07321027251560554,0.036009465649440166
cruise_fraction,0.04144974938258526,0.14265586643130992,-0.05354191242213292,-0.03678786134450901,-0.040279746104091504,-0.03979602005877582,-0.14420359453273984,-0.054162748580248866,-0.10869138877354008,-0.05987283878161868,-0.09666110358286109,-0.09115475679250518,-0.013114981058943617,-0.07302795280478208,-0.026646260499637163,-0.030246795431353026,0.00048547757577323654,-0.07893092460553919,-0.06899530492306674,0.08043125493867027,-0.15487917529539844,0.051679278322378834,,-0.1672152480711407,-0.01394116804461597,,-0.017655773709874447,0.012060549069875097,-0.15735639711944996,0.032941870087635536,-0.08351313244653459,-0.13272823635782782,-0.03845166449175905,0.09728002322670819,-0.05354191242213292,-0.03678786134450901,-0.040279746104091504,-0.03979602005877582,-0.14420359453273984,-0.054162748580248866,-0.10869138877354008,,,,,,,,,,,,,0.29382569783336926,0.3376655945418127,-0.048889306065504595,0.440230451325487,,-0.030172911845792676,1.0,0.3088775245699515,-0.9721155458168448
descent_fraction,0.23083684317683847,0.14627233200216314,-0.023101681268584993,-0.022040417399655798,-0.02498068432342975,-0.030519543906723394,-0.04466461356741754,-0.034074854565452284,-0.027303265473491083,-0.03390632993485526,-0.03727947119478984,-0.026775788497986102,-0.023734639690507334,-0.04472243425150247,-0.0277355847549071,-0.03775577344440379,-0.029226496779267707,-0.019924694694808415,-0.04868674993975396,-0.010547705087148949,0.01901980228328528,0.1131416096036356,,-0.005955889999589391,0.08227562474915455,,-0.03606601691047142,-0.022885568380105248,-0.07329717545177902,-0.006047170648958246,-0.06244285319214128,-0.048614371093447385,0.04835852686431935,-0.06579776926607994,-0.023101681268584993,-0.022040417399655798,-0.02498068432342975,-0.030519543906723394,-0.04466461356741754,-0.034074854565452284,-0.027303265473491083,,,,,,,,,,,,,0.325858213232219,0.3955009528488719,0.01915682058574927,0.4429400328254549,,-0.07321027251560554,0.3088775245699515,1.0,-0.5231327420404992
approach_fraction,-0.09388262950959515,-0.16483925314048545,0.054516655129738946,0.039257634419987766,0.04318330112090336,0.04412314973601694,0.14150643515014677,0.057749964129785156,0.10478137437423751,0.0629110481905482,0.09644683568792156,0.08898156837982063,0.01833220172045624,0.0776902419673716,0.031860672738350075,0.037261014984284004,0.00779027097576206,0.07653419780054688,0.07463149961012794,-0.06966087105499755,0.13466802858964225,-0.07086240999661819,,0.15377205684166131,-0.005879208785350496,,0.02512300586959944,-0.0034348062472708877,0.15957828634192284,-0.02832552018788939,0.08940007115524802,0.13117954381787064,0.02200005477905243,-0.07028173817991631,0.054516655129738946,0.039257634419987766,0.04318330112090336,0.04412314973601694,0.14150643515014677,0.057749964129785156,0.10478137437423751,,,,,,,,,,,,,-0.3445745043344885,-0.40043711446346314,0.039497636611659684,-0.5043887066800942,,0.036009465649440166,-0.9721155458168448,-0.5231327420404992,1.0
