,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,arrival_rwy_heading,departure_rwy_heading,arrival_rwy_length,departure_rwy_length,starting_altitude,ending_altitude,altitude_difference,mean_vertical_rate,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction
destination_longitude,-0.03799358792774576,0.28701215248836626,0.6567753408559192,0.6553224024505633,0.6551703705641501,0.6270660499501463,0.05590580450444352,0.6328176257631051,0.6232847151977398,0.6480427030189507,0.6738933572972228,0.6662586395877865,0.6877439177173846,0.6066323834853556,0.6266229720176653,0.6604872134186757,0.6448706590985359,0.4997039867744061,0.6382586593536808,-0.6159871426934193,0.2224153009101223,-0.3829252717307046,-0.664062523438288,-0.6988392777043168,0.6708211657710035,0.6117840859897895,0.6768469358956134,0.6941493823536689,-0.5303360210203747,-0.6123829287836398,0.17458038081455737,0.6567753408559192,0.6553224024505633,0.6551703705641501,0.6270660499501463,0.05590580450444352,0.6328176257631051,0.6232847151977398,0.002230179004161396,0.6607797561237925,-0.03373534413974849,-0.25167476223008545,0.21661271773921903,0.1556477854044025,0.2334906793582068,0.3319502798237014,0.28136245546196165,0.31872770360523284,0.2563379272753842,0.19725135603115068,0.2713030858618697,0.2478412035975899,0.18408707094132243,0.21182411895948156,0.23180490202012433,0.18528726470508552,0.26332792942706024,0.22714667883315767,0.19130578230739131,0.24984019309411745,0.21661271773921903,0.1556477854044025,0.25512923842533625,0.21661271773921903,0.1556477854044025,0.2659042914855309,1.0,-0.44626081260071526,-0.28466223341790936,0.15575918502388228,0.12773688685649726,0.15132004462504434,0.08822114386925983,0.19249482983315233,0.017066618350515986,0.15018593378651163,0.22311711117952354,0.08207082109288744,0.20203806895086662,0.16367951960061083,0.39841405102741245,0.17986308391973874,0.1308691725991887,0.20683351985128035,0.14930607819755148,0.15912160266396538,0.1696545421324028,0.15575918502388228,0.12773688685649726,0.19597033527957095,0.15575918502388228,0.12773688685649726,0.1873984036606673,-0.07250059635348134,-0.04628616414575559,-0.07478268371914998,-0.04835464537339543,0.18479038294550612,0.18268655121756375,0.005636749404221556,0.014472009331329642,-0.2081485079341074,-0.28655416280069057,-0.10509414763866125,-0.23816459884362629,-0.4623015410867434,0.36213509339709826,0.46395756965692325,0.3634443696249834,0.11004073256929871,0.027659206185310165,0.3443323215190329,0.44387363389553863,-0.030666158165828773,-0.08870192567757201,0.18917435541197125,-0.13347063382243315,-0.06042078656138516,-0.058515474727341456,-0.05844359246132257
destination_latitude,-0.06854248276954988,-0.1384527398791174,-0.3391640491738712,-0.3395964285433447,-0.349047675819607,-0.3229872454513083,-0.112935855625342,-0.3572305708418459,-0.35961801173697777,-0.3250012628981699,-0.3171985657308619,-0.3156443164367239,-0.3429257957351028,-0.3532056256481519,-0.35344698593219215,-0.3553985422544,-0.359910137495179,-0.21758618697348678,-0.3489295243266673,0.35104662843631146,-0.04124138875138956,-0.09375768250021224,0.23611065152774374,0.214373083864628,-0.3613098459373543,-0.3964733826705175,-0.2567241732199823,-0.19282633919301354,0.1961769173724283,0.3769562879716591,-0.03748254822255038,-0.3391640491738712,-0.3395964285433447,-0.349047675819607,-0.3229872454513083,-0.112935855625342,-0.3572305708418459,-0.35961801173697777,0.019501355497153827,-0.22376616337064897,-0.15758343947223005,0.26439902010274235,-0.3302341428002497,-0.15568527955277586,-0.3272267710104646,-0.30509894760548695,-0.2404846607830773,-0.31126078204656765,-0.3666088380107742,-0.260840289999817,-0.09652484383865559,-0.25574681252575054,-0.1261968791921734,0.10429516214070722,-0.3216791704762572,-0.17771311764821593,-0.28034512158168134,-0.3240393852767532,-0.1834137581830647,-0.2523290396732629,-0.3302341428002497,-0.15568527955277586,-0.288697895103947,-0.3302341428002497,-0.15568527955277586,-0.30366615937564184,-0.44626081260071526,1.0,-0.16853160927733488,-0.04205748242718344,-0.19924641583449842,-0.00478129820990729,0.004932672220706249,0.004760762240763042,0.2028271315249054,-0.16249517900389718,-0.10829199799823684,-0.06987072293219869,-0.1405586793572675,-0.2632964207842726,-0.39779265975160233,-0.0726921420115292,-0.21384604403147994,-0.13596034230638399,-0.12387277814751005,-0.16247229201298904,-0.17290037836057762,-0.04205748242718344,-0.19924641583449842,-0.06869104391470147,-0.04205748242718344,-0.19924641583449842,-0.0635755790708775,0.06922496183203072,-0.0014529187671811483,0.08003483965607797,-0.0039254816366308684,-0.08039877100143866,-0.1328801821749729,-0.11875325842126098,-0.13391201423818735,0.1517069620156989,0.22505008717961034,0.10529937344521988,0.22374702048949935,0.35385386386420714,-0.09744422047176524,-0.45549064531638134,-0.09804053981851257,-0.045032078201792135,-0.00034773695563342815,-0.09283963967481229,-0.4437851590717443,-0.002543277071890227,-0.07498769429883538,-0.0938617238761009,0.14493006129439942,0.06657473859639591,0.06617354294818341,0.06586501143706114
destination_elevation,-0.004929391403528701,-0.07199926734230747,-0.11802865630729202,-0.11450842545284148,-0.11087874308520455,-0.09275258337812411,0.2801263027772142,-0.040543067123240524,-0.05784700097680999,-0.11823813014036827,-0.1757405359514569,-0.18353524528388854,-0.14199201124127364,-0.06789560655580587,-0.07638553403771596,-0.10145264817278628,-0.08877204258259612,-0.062026850742284464,-0.05843513386708825,0.02678461607312475,0.0673350759859503,0.032810473735568745,0.09986869287779894,0.11647249077539311,-0.0690340744683978,-0.05105556168601034,-0.27955403679077256,-0.1870865782263603,0.3059916622539023,0.0363830067698439,0.14441835396224798,-0.11802865630729202,-0.11450842545284148,-0.11087874308520455,-0.09275258337812411,0.2801263027772142,-0.040543067123240524,-0.05784700097680999,0.12089277283145367,-0.20148965273608757,0.20835197355269974,-0.10694716301746464,0.16283176744736227,-0.12981480554024807,0.030858883806526727,0.07566216894439186,-0.005987465228857256,-0.027247266508349896,0.08903252321980983,0.015499465644501779,-0.21655341873387707,0.12771936603011566,-0.1443246251567249,-0.22993674316264223,0.1282037381897686,-0.13998338547836156,-0.02429305476957528,0.1349104285355848,-0.1563835301505893,-0.009450269236809377,0.16283176744736227,-0.12981480554024807,-0.07350291380565462,0.16283176744736227,-0.12981480554024807,-0.06509163835064764,-0.28466223341790936,-0.16853160927733488,1.0,0.05204462107020962,-0.10398936239116553,0.1073458508537181,0.0961117881857495,-0.09566010998771526,0.08295265434258953,0.07371972743255123,-0.10375375077778834,0.4189461821143688,0.12647307974150904,-0.05607213458591756,0.38009163746769814,0.06690127378182661,-0.10427460514956458,0.14538737272654684,0.08942785649385165,-0.14748087900092843,0.1555479738301386,0.05204462107020962,-0.10398936239116553,0.12655617407225578,0.05204462107020962,-0.10398936239116553,0.12281025176203501,-0.06675749360979691,0.01958607136424403,-0.0755371772178501,0.025759263150250736,0.041422670701446965,0.11214985520064896,0.1563378034803979,0.17109820663703174,-0.021082024297118123,0.1030876598815155,-0.04594912172609733,-0.008973527030178804,0.033307956270790494,-0.17536740031893489,0.10392511295873726,-0.17575310170298486,-0.03622926494840199,-0.01307893322074074,-0.16745528208416263,0.08201520565520301,0.020392146957739134,0.15622108919086605,-0.003936887151313954,-0.08418978391910957,-0.060681615816082564,-0.06509308235214543,-0.06356104708059428
destination_RWY_1_HEADING_a,-0.03644397015207247,0.08450560831740637,0.24223206348589443,0.24176064161187963,0.24384384426616146,0.23398722861775434,0.19016578097242356,0.2767252700248214,0.27947718945136807,0.23197388344468164,0.21845174591401403,0.20873892073606692,0.23970238946341377,0.2579955051383972,0.25471214117721985,0.250377917985054,0.24954604522565688,0.18773593435839822,0.2661333857564176,-0.2824061639389859,0.139186736100741,-0.00882518175723796,-0.17691076644473563,-0.18424385936504928,0.2692879802870684,0.25873596543769584,0.16516963110368388,0.1915479126882813,-0.0890173094434586,-0.2597688431707212,0.08310773555504569,0.24223206348589443,0.24176064161187963,0.24384384426616146,0.23398722861775434,0.19016578097242356,0.2767252700248214,0.27947718945136807,0.08496680969103498,0.2544946182362135,-0.19795796479188085,0.1339305400476727,0.1374072998755388,0.07026471986476916,0.09086854910992521,0.1452060696743576,0.11743597074156864,0.04491858341211195,0.10874311854469582,0.09549039150853635,0.1748797129609173,0.18957917512704378,0.10769837040132357,0.19759043187994327,0.14478600395559266,0.05856111032351175,0.0714786949365161,0.15284031595917727,0.048332532279033974,0.06631683886066818,0.1374072998755388,0.07026471986476916,0.10063619445739563,0.1374072998755388,0.07026471986476916,0.08973249287510497,0.15575918502388228,-0.04205748242718344,0.05204462107020962,1.0,0.07191690490106181,0.34332389242764366,0.6253623098768134,0.20861040851874277,0.07445810770263978,0.6869130810082528,0.23642249800131498,0.047502076792442935,0.8613354123058069,0.027118904583838702,0.1285474119097949,0.9783775434715942,0.09857870148698139,0.22273055967776495,0.9121171723494444,0.192396766729477,0.13473659504926214,1.0,0.07191690490106181,0.31949309133136206,1.0,0.07191690490106181,0.3418678897129058,0.016577417168376407,-0.006071722671624006,-0.007945626405623109,-0.007214702431736447,0.10508615714512932,0.08247395127787822,-0.04343772643405064,-0.04252909122085161,-0.053759982863914674,0.012206460749138809,-0.0023802325600553943,-0.047365836347981166,-0.14594586109690683,0.2060460755958945,0.09734049715709053,0.20610024056215476,0.0335398823803982,0.007712518828385052,0.19556783937789143,0.08645615770552545,-0.0013804414750982516,-0.08571344588511207,0.06393173490270163,-0.011873394163626835,-0.026096371069256344,-0.00682792796132966,0.024934104151191534
destination_RWY_1_HEADING_b,0.05400208521595574,-0.033626706161088565,0.026492311651777685,0.0279467336548914,0.029985524985526108,0.0120266974323455,-0.03803716748111627,0.01675557758825482,0.01994781783675398,0.02452087095979606,0.0296750962561344,0.035663165540167414,0.03646289410829743,0.030811304096126577,0.0254219826173272,0.02911198966035485,0.03263133955364437,-0.02721198457617944,0.020539087975407235,-0.01387513480811806,-0.12261360495725167,0.1142778342510088,0.013990126072355792,0.023674888435723473,0.02045575832169694,0.039825526759091255,0.061875710750062464,-0.013327598516821188,-0.09601608728419415,-0.027681019634515452,-0.061248043822492604,0.026492311651777685,0.0279467336548914,0.029985524985526108,0.0120266974323455,-0.03803716748111627,0.01675557758825482,0.01994781783675398,-0.10666633649957974,0.07407012006252678,-0.075161650204099,-0.0833302952630942,0.03857813865754457,-0.051394499554375084,-0.09795529189617086,0.061430699790004394,0.017166183196352613,-0.03946439252980246,-0.0006082021772190455,-0.051074844747972664,-0.06703719403914823,0.10163991623642264,-0.011835918342563203,-0.039046974790957874,0.030425877509608547,-0.0593739643496597,-0.1223609367611295,0.030764022826670612,-0.058282114098518883,-0.12396561648902274,0.03857813865754457,-0.051394499554375084,-0.10858144309543395,0.03857813865754457,-0.051394499554375084,-0.11022400605493958,0.12773688685649726,-0.19924641583449842,-0.10398936239116553,0.07191690490106181,1.0,-0.0029058259554415387,-0.030714673117105733,0.49542343209056466,-0.22433741247618416,0.1571111693507719,0.6029321572998574,-0.12915010733922638,-0.021898799936012545,0.949015798506324,-0.11758918633410528,0.0665693082148247,0.9584657484005934,0.03740906899816887,0.23071505177349025,0.900427658393517,0.1250678584433008,0.07191690490106178,1.0,0.023952250552822706,0.07191690490106178,1.0,-0.01576589271900259,0.04263079477232778,0.0166552317720589,0.018418019121581797,0.014107124979866954,-0.020132734131173356,-0.01023645105553472,0.020445808846565557,-0.024644509335263482,-0.014899120452870113,-0.05197494689591282,0.010940462466135538,-0.05783898317594025,-0.07764456309506301,-0.0013371051157661865,0.03402122926455921,-0.0027476814951473178,-0.04999568121725559,-0.025492967525871615,-0.006692543543694523,0.021513752108183595,0.012473039406583213,-0.03889379553394465,-0.01732257436665254,0.020755768465161643,0.008116054047755165,0.023833908162656185,0.05047529431557733
destination_RWY_1_LENGTH,0.030657473041381198,0.12257576479486716,0.2789451253675899,0.27944420619048915,0.28267766208051065,0.2830028038025048,0.10950954133664516,0.28259043539694395,0.26033328862294647,0.2767211955135468,0.24832011918582458,0.24712322871369946,0.2686199046806863,0.29452090208301235,0.2923311160869663,0.28207303473343587,0.2875476305691114,0.26113104617384963,0.28220546757212733,-0.24615556994089732,0.1807273472214537,0.004580282560332588,-0.16523244204598897,-0.16953106273848506,0.2724441321970572,0.30183993024248834,0.17482232315739799,0.15530055956219174,-0.11770643892764497,-0.28670480520101943,0.16932331013658455,0.2789451253675899,0.27944420619048915,0.28267766208051065,0.2830028038025048,0.10950954133664516,0.28259043539694395,0.26033328862294647,0.06444977832862855,0.1642635433667237,-0.28651407346994107,0.0856703505414066,0.0594328497985836,-0.10274823521052874,0.01951203176600482,0.1505413771065279,-0.014843803288416947,0.0696443775728439,0.039916538566117925,-0.09053429742480545,0.15211535962512657,0.12793989314903484,-0.05811192444132082,0.19940744009810188,0.059868787842570256,-0.11570363599283182,0.050526914542150844,0.05243584313944092,-0.12029630281690677,0.056977554630723466,0.0594328497985836,-0.10274823521052874,0.01245459206520773,0.0594328497985836,-0.10274823521052874,0.0063002188259909594,0.15132004462504434,-0.00478129820990729,0.1073458508537181,0.34332389242764366,-0.0029058259554415387,1.0,0.07325452751620286,0.02907763525276361,0.4702931127995808,0.44407791131485636,0.2750378737949618,0.4846553011942048,0.15753602670797387,-0.10414925194234952,0.4415182084505119,0.3274485664911178,0.009223982404609681,0.8126572534271792,0.30183094483043715,0.023965972477221806,0.7203168273232029,0.34332389242764366,-0.0029058259554414745,0.8651194126566132,0.34332389242764366,-0.0029058259554414745,0.8824272611705191,-0.025008381871041232,-0.02688940394191696,-0.0071569208889778165,-0.027198036464364524,0.03078376118476185,0.019421112445417228,-0.02305225897781833,-0.12243770259719775,-0.04557412060019096,-0.1297600558299397,0.026983609176186165,-0.06905619188815701,-0.08371673429665032,0.27214851734953016,0.15404006579336055,0.2719077487777059,0.04114724841498248,0.015165368057785405,0.2658575814716757,0.14093762901813844,-0.014029345146126677,-0.07799855352020725,0.028840627385604167,0.10114599746846549,0.01913488151146231,-0.04057915260004049,-0.08509073321856668
destination_RWY_2_HEADING_a,-0.04627178774473248,0.119104024375747,0.23859044460538698,0.23984842011519647,0.24208611891026288,0.2386254327386182,0.16871617719897217,0.2666230258979195,0.2529652951863301,0.23420462016409052,0.21104963182135572,0.2046415943462484,0.23828130664199249,0.25264030024068984,0.2517842121706192,0.2494947471892979,0.2504196222414314,0.1994047135289965,0.2615829976153935,-0.2570807538850512,0.14466687047280405,-0.08983519724941894,-0.20251686751723455,-0.21595160479949746,0.2630582454581522,0.2566581384714362,0.15202997057284082,0.19805386996659255,-0.07824759123177134,-0.25587241893294616,0.1692788184837197,0.23859044460538698,0.23984842011519647,0.24208611891026288,0.2386254327386182,0.16871617719897217,0.2666230258979195,0.2529652951863301,0.07220490744614076,0.21383795354822166,-0.16043513129007844,0.11278432753048655,0.04615324586697474,0.04302107619409567,0.1249438118258704,-0.01932505657612255,0.08973196794320029,0.011188789822771366,-0.018516004174261937,0.09013071444117503,0.1340965541914328,0.0462065386053888,0.04234919323231629,0.17407677707695546,0.051029050137505964,0.0384044223154418,0.0872849757750319,0.050199562337430156,0.04521502285044653,0.05792804508403128,0.04615324586697474,0.04302107619409567,0.14033810097133734,0.04615324586697474,0.04302107619409567,0.13568108565084624,0.08822114386925983,0.004932672220706249,0.0961117881857495,0.6253623098768134,-0.030714673117105733,0.07325452751620286,1.0,0.41790430784235333,0.2617973195075364,0.5436858730471014,0.06144399442147846,0.17595357658659558,0.7138518208721342,0.0480334153021847,0.1555897715334233,0.6030487734281769,-1.7654929418064043e-05,0.09229170024705638,0.6045648426641458,0.003856917704465838,0.11246891239236394,0.6253623098768134,-0.030714673117105747,0.030645376007804388,0.6253623098768134,-0.030714673117105747,0.057149436330579985,-0.047056684115443934,0.009491965119763489,-0.07415328067743539,0.011656341376266095,0.1418810653363136,0.15557170863552244,0.03766812523268516,0.04022857001534071,-0.08150106761143552,0.1439413827438018,-0.053771670633924656,-0.10803694268949367,-0.2084890103144406,0.1756027065078061,0.1307183501708382,0.17670341074735688,0.052611138010103,0.021636203661003658,0.1881155107655278,0.12034926199786322,0.00999120499113675,-0.02753592961946561,0.08115182922235714,-0.061413837210299776,-0.06436427870395464,-0.07725694070001198,0.005542053367914871
destination_RWY_2_HEADING_b,-0.07002549007842818,0.09561666935550839,0.2271802561892511,0.22918633260654803,0.22862687149446423,0.22755464381133184,0.17607952252693818,0.2539571191640581,0.2360694690532607,0.22303940252542206,0.19899623711775186,0.1923160766298113,0.22690786014343156,0.2350100759167792,0.2365536087407845,0.23458179442744834,0.2349415529305612,0.20176095649086775,0.24899421137388306,-0.24649285400616636,0.15620784177395725,-0.1373972843495442,-0.21627688245663557,-0.23337969358979913,0.2509464856860603,0.22900613166426284,0.16351698814357282,0.21732583942499276,-0.09368849590443905,-0.23326522988645743,0.18038848684215847,0.2271802561892511,0.22918633260654803,0.22862687149446423,0.22755464381133184,0.17607952252693818,0.2539571191640581,0.2360694690532607,0.07115208950895084,0.1809441656937213,-0.12740352844355587,0.04820036286780121,0.010322997646157456,-0.019162224755862288,-0.04041436104983765,0.06479412164034638,0.09447697749902434,0.040611383139581056,-0.05459711515674473,0.007078133683025282,0.0428020675442412,0.09138334368441392,0.029814106201512012,0.10374863167143958,0.00753938978478058,-0.02330067585162953,-0.06569300011812272,0.005987847468186005,-0.016368740139542492,-0.07789855956819833,0.010322997646157456,-0.019162224755862288,-0.03490245668317667,0.010322997646157456,-0.019162224755862288,-0.03627994717889595,0.19249482983315233,0.004760762240763042,-0.09566010998771526,0.20861040851874277,0.49542343209056466,0.02907763525276361,0.41790430784235333,1.0,0.09489634162500415,0.13215792993690859,0.7366152435633512,0.06898707402125316,0.26700903267125026,0.5448544263425872,-0.017692072591516953,0.20849293130372645,0.42694825780987816,0.07238145406465639,0.20355940758098362,0.48025199018828724,0.08337875218679086,0.2086104085187427,0.49542343209056483,0.05635813980274292,0.2086104085187427,0.49542343209056483,0.004807844704485336,-0.01446404377575395,0.013057467727526128,-0.03402398928123817,0.01086768851898097,0.08562442842729823,0.09378469486684272,0.022512355652907486,0.002359856635687731,-0.054796003903823914,0.09093767081431303,-0.03436721593600929,-0.07700747731961656,-0.17250775072185892,0.1774027920598507,0.07523494178565703,0.17824599466353075,0.038874851955467075,0.017897373047760765,0.18439846344321184,0.07239055172248886,0.010794399891236296,-0.03495161702796703,0.03300035766366077,-0.01672501880955894,-0.0304475593407412,-0.03972602811943239,0.02876273734225331
destination_RWY_2_LENGTH,-0.03260838024947856,0.07637569708219909,0.16003505184844463,0.16294198661473314,0.1649483840591639,0.18666036704085084,0.12549125046225373,0.17120430814598317,0.12771891620534465,0.1682611212841828,0.12150979961774372,0.119294717899846,0.14339383181531198,0.1722457669415764,0.17798870888870508,0.16380882656623388,0.17255898774689,0.20977061037108477,0.17026342882800125,-0.12838351617469285,0.1981341925846565,-0.11695836031502581,-0.13687002590534653,-0.13628981784292088,0.16120294243544214,0.19095626661118362,0.02496265648616295,0.057980415322569645,0.030346057902301653,-0.17940554665892267,0.25407000337572877,0.16003505184844463,0.16294198661473314,0.1649483840591639,0.18666036704085084,0.12549125046225373,0.17120430814598317,0.12771891620534465,0.10582818545996833,0.1194301170169943,-0.2720472548528783,0.056504079957933655,-0.13255131953813654,-0.08355052047598616,0.015202056222281943,-0.10917796141451748,-0.015361161005246827,0.07376572194890005,-0.11340164828687764,-0.019518483270896267,0.06940130625567484,-0.14518196974304845,-0.10031873307769451,0.117844272815444,-0.11255132414423669,-0.11982785846633996,0.09389107223081823,-0.11332934348973271,-0.11711066494644644,0.09463611751895774,-0.13255131953813654,-0.08355052047598616,0.08697112784919228,-0.13255131953813654,-0.08355052047598616,0.05966652972177389,0.017066618350515986,0.2028271315249054,0.08295265434258953,0.07445810770263978,-0.22433741247618416,0.4702931127995808,0.2617973195075364,0.09489634162500415,1.0,0.1380212956532073,-0.020591940207981718,0.4229627781963187,-0.04899611770604492,-0.2990030021944589,0.20858389526460594,0.06242872908477931,-0.20453372589922508,0.3493443531544232,0.029580955065408324,-0.20192428780346522,0.2854619972805594,0.07445810770263976,-0.22433741247618424,0.38226632743689615,0.07445810770263976,-0.22433741247618424,0.4046773116657142,-0.014787531446921775,-0.015468726789094993,0.012626951162195442,-0.011261097428179096,-0.0017514409496858197,-0.02127590732786996,-0.04262544735261112,-0.09441441293974165,-0.010458660596566013,-0.08225224720317914,0.034392956332275716,-0.05358389737875832,-0.09658522868363426,0.18749555276222699,0.09093868468661104,0.18788317598986065,0.04117665039514585,0.01973167227474432,0.1982263838904131,0.08789392687318343,-0.004672699360323115,-0.03845343283138756,-0.035886426852025324,0.10738490770356561,0.02363582430325817,-0.001502758529611852,-0.03425608696077225
destination_RWY_3_HEADING_a,0.06383894607259448,0.019564776452301095,0.19638430943400179,0.19761978185418735,0.2033215853661926,0.18881434115312837,0.17024977851904263,0.23200084042504157,0.23034763247475132,0.18872547577195992,0.17022148242253501,0.16468374488769816,0.1957369009932353,0.22030631785563412,0.21462441207504854,0.2104338170975143,0.2149623471456128,0.12677885494572133,0.22275081080808778,-0.2328709422892117,0.03968928635840033,0.05674150772495653,-0.13137842511269987,-0.12350320347211674,0.22589863521462317,0.2423289314995658,0.10878562723492016,0.10142713032991914,-0.0576028697315809,-0.23640987557382648,0.0643724953927208,0.19638430943400179,0.19761978185418735,0.2033215853661926,0.18881434115312837,0.17024977851904263,0.23200084042504157,0.23034763247475132,0.030522292774541836,0.23801147699084266,-0.24245421972377904,0.06777135258937433,0.11232124461067983,0.022466862059969037,0.04691517024067949,0.09828325538944241,0.07197242535516482,0.06152204706656878,0.05633669728666199,0.03527712721113116,0.14492406992270662,0.1554809989022785,0.05254851145003747,0.14344717102970514,0.11547794377990522,0.007198265464303232,0.02395973486763581,0.11427315225349428,0.006417480767403772,-0.0003835418201419723,0.11232124461067983,0.022466862059969037,0.052160402481107995,0.11232124461067983,0.022466862059969037,0.04130068124868647,0.15018593378651163,-0.16249517900389718,0.07371972743255123,0.6869130810082528,0.1571111693507719,0.44407791131485636,0.5436858730471014,0.13215792993690859,0.1380212956532073,1.0,0.41735417343563413,0.18206276034605937,0.6581061041988966,0.16662641773623513,0.25930749221801397,0.6877715732485943,0.20268147225838523,0.47921085883334713,0.7251803023434091,0.16350643818951063,0.4890398589076754,0.6869130810082529,0.1571111693507719,0.40365003430885676,0.6869130810082529,0.1571111693507719,0.4298042570643978,-0.06181158584999388,0.006813782532223785,-0.05692898047264399,0.004798452116924936,0.0979323012211982,0.1094844276860894,0.030577705977992444,-0.040088382320372457,-0.08698803725837038,-0.09676030568280379,-0.03012466640235106,-0.1113405614738111,-0.14862565743220918,0.18572137605256314,0.10767821563634598,0.18399693325447863,-0.03372601817353142,-0.016223268699962344,0.17951646266862198,0.08844643389183297,0.008497246604815302,-0.07807999524934091,0.08056170672240831,-0.002362860198390168,-0.006167204150689549,-0.07334298071672013,-0.02168802712729655
destination_RWY_3_HEADING_b,0.01829623539328183,0.01329828371751286,0.1765841671594277,0.17844319599525008,0.1801438921605355,0.17128791232827148,0.1666190254307307,0.20742291987302097,0.19966341140981336,0.1701284325107084,0.150871838093981,0.1452464461598229,0.17592729130010581,0.1912211520550875,0.18900989970395563,0.18547920459715955,0.1883817521358403,0.13245454134694654,0.19959719795324343,-0.20869322073735724,0.0705146850696511,-0.020891721967613925,-0.14564030977445624,-0.14641083675336214,0.20232540784339623,0.19705289021258576,0.1181467115751378,0.1308396492170641,-0.07042402319023625,-0.19832411004130096,0.09115452593703519,0.1765841671594277,0.17844319599525008,0.1801438921605355,0.17128791232827148,0.1666190254307307,0.20742291987302097,0.19966341140981336,0.037556469673066376,0.17661874985158046,-0.1770664225524296,0.026237993672746155,0.060566268836908785,-0.04581573494687038,-0.09261474367197578,0.14249272327231802,0.07365391735957974,0.06094603076017563,-0.0005779993696810135,-0.03520078578820988,0.05507870518133056,0.17602089155941,0.027679506979246225,0.08543270545531109,0.05669855272078435,-0.057679095960970775,-0.1124938272676578,0.05441834376171788,-0.05682744915383512,-0.11997179833945398,0.060566268836908785,-0.04581573494687038,-0.09492098214609716,0.060566268836908785,-0.04581573494687038,-0.10060786516994485,0.22311711117952354,-0.10829199799823684,-0.10375375077778834,0.23642249800131498,0.6029321572998574,0.2750378737949618,0.06144399442147846,0.7366152435633512,-0.020591940207981718,0.41735417343563413,1.0,0.02385306791126295,0.20680652827871707,0.5996746313677722,0.04300977406684288,0.2547908354434747,0.5406742702655014,0.3344890812194601,0.27597951734237947,0.5596363924220894,0.33880528095500845,0.23642249800131493,0.6029321572998577,0.3096360964202303,0.23642249800131493,0.6029321572998577,0.2546791293582931,-0.024035413290890015,0.009529531808110338,-0.019648982255454486,0.004711841057025926,0.05026925162543933,0.0575456078248797,0.018630244861620116,-0.05398273923733141,-0.055981715967289285,-0.07557672193770851,-0.015286652225487904,-0.07107053442976277,-0.1092366906381992,0.16837309724354177,0.04337395392824457,0.1670215410686949,-0.030177122503199785,-0.012096777350306457,0.16099081112203867,0.03436187743824305,0.008448605686439497,-0.06927756176578334,0.032177128184522806,0.024605571803071692,0.013041275109759592,-0.03440939052755788,0.007502057223398367
