,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
origin_RWY_7_HEADING_a,-0.03724029604559912,0.12503794047548328,0.2729780236038486,0.27360595532674165,0.27366177128193053,0.26367421497585597,0.15807374384662218,0.28767004277823177,0.27992694917595173,0.26763349423438265,0.2487045556775196,0.24710442351370202,0.27439354374835545,0.2806698003063515,0.28004237817969097,0.2716199501848546,0.2746375458202094,0.22654710393857472,0.2787625914553849,-0.2831179662693565,0.15629359936554235,0.034852518382502376,-0.16807291443746028,-0.17468956372652752,0.27722002145682395,0.2836846431950836,0.2060231816522803,0.1832820195859809,-0.15245827907561027,-0.2614283516227153,0.10177595156897314,0.2729780236038486,0.27360595532674165,0.27366177128193053,0.26367421497585597,0.15807374384662218,0.28767004277823177,0.27992694917595173,0.07346032942318427,0.1790008033894943,0.16285172230229616,-0.0023939103373278674,1.0,0.11391987463282383,0.36398259329133004,0.7055014277754605,0.2404679572475592,0.2132699241849584,0.7096137206534949,0.21114794893406352,0.14659712620465662,0.8653072826063005,0.07066057653950872,0.0825111912734495,0.9803111602011901,0.14929122013096935,0.2269754172705359,0.9456777822946458,0.20924252686816902,0.15658727788904891,1.0,0.11391987463282383,0.33651444941315334,1.0,0.11391987463282383,0.36371199442650337,0.2232802339374342,-0.3321396760250001,0.15051119572645796,0.13781046172522252,0.0428384645043057,0.05798389115868458,0.027281217256171365,-0.0006913111332172065,-0.15468628860844028,0.11510094552204779,0.06567009867531988,0.06384117211122682,0.19505074891394142,0.08347422392122998,0.25069798408174615,0.1405643667495252,0.03736605500052735,0.04894093127140193,0.15334987602052524,0.028388673824302196,0.05050827605199648,0.13781046172522252,0.0428384645043057,0.06537085133883395,0.13781046172522252,0.0428384645043057,0.06017709531105509,0.023658474033770017,0.036870399030609,,,-0.02490987998519629,0.0727335300427674,-0.09480456086956948,0.004884948912346195,,-0.014235765542388203,0.054263175003049634,0.24389775412618142,0.055344387202472,0.05183799139718056,0.003964866501984975,0.04760036819167392,0.08437789776820075,0.09567649432577528,0.02962620417034586,-0.08489268223008926,-0.08035073842924449,-0.047791885077441566,-0.07167868453704239,-0.1780419233061281
origin_RWY_7_HEADING_b,-0.006903642633787099,0.04558258866108113,0.07352897897303744,0.07259786773822689,0.07326867835915633,0.05127296285661055,-0.06104714321834174,0.05603754693253252,0.07115372689653576,0.07051434003501789,0.09207004304284191,0.09706946448313103,0.08878963270535856,0.06382989397483643,0.06073534744783424,0.07096753308146148,0.06841977616914764,0.0038989625704594112,0.059542449347583626,-0.06543400588035418,-0.08380035335603028,0.06891863950395967,-0.03808690388171906,-0.03793656772852574,0.06502043321045259,0.06358578903196627,0.1296245856590933,0.06593087340194113,-0.1485836757444121,-0.053565455034384715,-0.09583302170098199,0.07352897897303744,0.07259786773822689,0.07326867835915633,0.05127296285661055,-0.06104714321834174,0.05603754693253252,0.07115372689653576,-0.0985788736733212,0.17035073786379068,-0.009418740764502543,-0.15755728204586736,0.11391987463282383,1.0,0.044063159934596,0.045141933273179,0.6106443527161177,-0.09794348160185017,0.11926112993849695,0.649185366714302,-0.023927748250017814,0.017570865398966802,0.9451361109997498,-0.1520250976108143,0.11334353674311823,0.9488964063666027,0.05355607512200992,0.21701323952765017,0.9161616188768099,0.09094699113986894,0.11391987463282383,1.0,0.08305098247798755,0.11391987463282383,1.0,0.03318593022013898,0.16056425994288587,-0.16912339999123888,-0.13910810012283684,0.06185830562564037,-0.04839865146235317,-0.12433437356104997,0.04908785608010575,-0.00811083311863509,-0.07212111738154378,0.014125671340565173,-0.03992636213391577,-0.16404752671483142,0.14103616771648483,0.0029432211614242873,0.01756856206586059,0.05515087868276865,-0.052377225431007854,-0.14043272773196,0.04844359875675909,-0.04940367016838086,-0.13742524691527686,0.06185830562564037,-0.04839865146235317,-0.13660922174554352,0.06185830562564037,-0.04839865146235317,-0.13680090964548874,0.12874817190492852,0.002575014566212944,,,0.03146571123958166,0.036802870116138794,-0.11750011742459292,0.005566657514998871,,-0.028280843333472982,-0.08794895410097098,0.1442733551905211,-0.08676194941213346,0.03397562212778389,0.011660919562553045,0.09209819774619037,0.0355225293535025,0.04173570668607596,0.015734743703201857,-0.02855312740236649,-0.02125254876484794,-0.041635387687844715,-0.0028180123496583205,-0.08141881349749974
origin_RWY_7_LENGTH,0.02459283796323329,0.17257704926765982,0.3836265580108708,0.3860147016385551,0.3873714021096117,0.3881272112937949,0.14873922447725269,0.3874841166008207,0.35197917686571883,0.3848619149588159,0.3509155957729219,0.3479005234133301,0.3803351504571568,0.39234922185092924,0.39474563928109935,0.38540223993725653,0.3913371886133038,0.3578375125805021,0.38682794508455787,-0.3418233925060429,0.2248682790987396,-0.06835220553412509,-0.2692509021793568,-0.2880597353342463,0.37986063889013144,0.4011845273857967,0.27681772916364566,0.2586528209307262,-0.19650694322333825,-0.37614039870769866,0.23844207815174998,0.3836265580108708,0.3860147016385551,0.3873714021096117,0.3881272112937949,0.14873922447725269,0.3874841166008207,0.35197917686571883,0.07968649558399701,0.2562123515927932,0.027083432933978302,0.1047316250173223,0.33651444941315334,0.08305098247798755,0.8895694048152848,0.13370420419169066,0.14891853192114007,0.46534653811309407,0.4525494634790065,0.3529472590533259,0.5308113625692353,0.16955799171185165,-0.009382025131340718,0.4139466706478095,0.3917004525557975,0.07475167593821261,0.8923794300755691,0.3742893446923388,0.09037434859458558,0.81105602818651,0.33651444941315334,0.08305098247798755,1.0,0.3365144494131533,0.08305098247798758,0.9779193960825401,0.26985555095900815,-0.29126271204063886,-0.0895128061597233,0.0962620679290087,-0.09008310049719392,0.022472262411911893,0.13267402462741748,-0.006676201076731357,0.09249550338652048,0.052611296120913656,-0.06555186266367283,0.009561423854238173,0.14751171975653973,-0.054533758956107854,0.16853673824513582,0.09125254086398374,-0.0983974526798602,0.022143129474203355,0.07068541445675548,-0.0912725491338623,0.015502308161351723,0.0962620679290087,-0.09008310049719392,0.0009918627212313713,0.0962620679290087,-0.09008310049719392,-0.0014192896284480287,-0.13816069127061148,0.1475022829880369,,,0.025156725467939556,0.06288296084328256,-0.05298393927498305,-0.029881647725247026,,-0.004039047570823428,0.24166612996901038,0.29432029675738247,0.24163428711687923,0.06078557306045499,0.009581470764649975,0.02808258830375462,0.0962839163253062,0.08385491804581813,-0.02278590873157581,-0.0880713491798761,-0.06581003391569211,-0.054740470041079306,-0.15906865378376353,-0.2501631408162973
origin_RWY_8_HEADING_a,-0.03724029604559912,0.12503794047548328,0.2729780236038486,0.27360595532674165,0.27366177128193053,0.26367421497585597,0.15807374384662218,0.28767004277823177,0.27992694917595173,0.26763349423438265,0.2487045556775196,0.24710442351370202,0.27439354374835545,0.2806698003063515,0.28004237817969097,0.2716199501848546,0.2746375458202094,0.22654710393857472,0.2787625914553849,-0.2831179662693565,0.15629359936554235,0.034852518382502376,-0.16807291443746028,-0.17468956372652752,0.27722002145682395,0.2836846431950836,0.2060231816522803,0.1832820195859809,-0.15245827907561027,-0.2614283516227153,0.10177595156897314,0.2729780236038486,0.27360595532674165,0.27366177128193053,0.26367421497585597,0.15807374384662218,0.28767004277823177,0.27992694917595173,0.07346032942318427,0.1790008033894943,0.16285172230229616,-0.0023939103373278674,1.0,0.11391987463282383,0.36398259329133004,0.7055014277754605,0.2404679572475592,0.2132699241849584,0.7096137206534949,0.21114794893406352,0.14659712620465662,0.8653072826063005,0.07066057653950872,0.0825111912734495,0.9803111602011901,0.14929122013096935,0.2269754172705359,0.9456777822946458,0.20924252686816902,0.15658727788904891,1.0,0.11391987463282383,0.3365144494131533,1.0,0.11391987463282383,0.36371199442650337,0.2232802339374342,-0.3321396760250001,0.15051119572645796,0.13781046172522252,0.0428384645043057,0.05798389115868458,0.027281217256171365,-0.0006913111332172065,-0.15468628860844028,0.11510094552204779,0.06567009867531988,0.06384117211122682,0.19505074891394142,0.08347422392122998,0.25069798408174615,0.1405643667495252,0.03736605500052735,0.04894093127140193,0.15334987602052524,0.028388673824302196,0.05050827605199648,0.13781046172522252,0.0428384645043057,0.06537085133883395,0.13781046172522252,0.0428384645043057,0.06017709531105509,0.023658474033770017,0.036870399030609,,,-0.02490987998519629,0.0727335300427674,-0.09480456086956948,0.004884948912346195,,-0.014235765542388203,0.054263175003049634,0.24389775412618142,0.055344387202472,0.05183799139718056,0.003964866501984975,0.04760036819167392,0.08437789776820075,0.09567649432577528,0.02962620417034586,-0.08489268223008926,-0.08035073842924449,-0.047791885077441566,-0.07167868453704239,-0.1780419233061281
origin_RWY_8_HEADING_b,-0.006903642633787099,0.04558258866108113,0.07352897897303744,0.07259786773822689,0.07326867835915633,0.05127296285661055,-0.06104714321834174,0.05603754693253252,0.07115372689653576,0.07051434003501789,0.09207004304284191,0.09706946448313103,0.08878963270535856,0.06382989397483643,0.06073534744783424,0.07096753308146148,0.06841977616914764,0.0038989625704594112,0.059542449347583626,-0.06543400588035418,-0.08380035335603028,0.06891863950395967,-0.03808690388171906,-0.03793656772852574,0.06502043321045259,0.06358578903196627,0.1296245856590933,0.06593087340194113,-0.1485836757444121,-0.053565455034384715,-0.09583302170098199,0.07352897897303744,0.07259786773822689,0.07326867835915633,0.05127296285661055,-0.06104714321834174,0.05603754693253252,0.07115372689653576,-0.0985788736733212,0.17035073786379068,-0.009418740764502543,-0.15755728204586736,0.11391987463282383,1.0,0.044063159934596,0.045141933273179,0.6106443527161177,-0.09794348160185017,0.11926112993849695,0.649185366714302,-0.023927748250017814,0.017570865398966802,0.9451361109997498,-0.1520250976108143,0.11334353674311823,0.9488964063666027,0.05355607512200992,0.21701323952765017,0.9161616188768099,0.09094699113986894,0.11391987463282383,1.0,0.08305098247798758,0.11391987463282383,1.0,0.03318593022013898,0.16056425994288587,-0.16912339999123888,-0.13910810012283684,0.06185830562564037,-0.04839865146235317,-0.12433437356104997,0.04908785608010575,-0.00811083311863509,-0.07212111738154378,0.014125671340565173,-0.03992636213391577,-0.16404752671483142,0.14103616771648483,0.0029432211614242873,0.01756856206586059,0.05515087868276865,-0.052377225431007854,-0.14043272773196,0.04844359875675909,-0.04940367016838086,-0.13742524691527686,0.06185830562564037,-0.04839865146235317,-0.13660922174554352,0.06185830562564037,-0.04839865146235317,-0.13680090964548874,0.12874817190492852,0.002575014566212944,,,0.03146571123958166,0.036802870116138794,-0.11750011742459292,0.005566657514998871,,-0.028280843333472982,-0.08794895410097098,0.1442733551905211,-0.08676194941213346,0.03397562212778389,0.011660919562553045,0.09209819774619037,0.0355225293535025,0.04173570668607596,0.015734743703201857,-0.02855312740236649,-0.02125254876484794,-0.041635387687844715,-0.0028180123496583205,-0.08141881349749974
origin_RWY_8_LENGTH,0.02635242410193446,0.17603537552753815,0.38856492936283027,0.39081743873250047,0.3924456428807299,0.39211458371919333,0.14487804382020955,0.3920971686949493,0.35770219234962547,0.3888939744274535,0.3558100701959865,0.3530448644600517,0.38547798439531283,0.3974519981793047,0.3997913635691234,0.39087375551671205,0.3967060784476609,0.3588664016254181,0.39145711859993493,-0.34690377730818794,0.22383742794592823,-0.06370239192131275,-0.27132683437775534,-0.2895507293862195,0.38493460848780664,0.4062285188811563,0.2823601088992799,0.26261266704945924,-0.20212036966495078,-0.38212411212230146,0.23502354525418442,0.38856492936283027,0.39081743873250047,0.3924456428807299,0.39211458371919333,0.14487804382020955,0.3920971686949493,0.35770219234962547,0.07783907865219002,0.24545029533663174,0.03276412655199561,0.09974555390310536,0.36371199442650337,0.03318593022013898,0.9108747058919064,0.16294397116425263,0.09136507679223942,0.4920399040997151,0.4838616497062728,0.2906464275982769,0.5586542808278174,0.1967064149098447,-0.05821305586292578,0.4408770266838202,0.40619725426179176,0.08763560646443014,0.8811771562809861,0.38762379560275023,0.10244557580309459,0.8000360023673663,0.36371199442650337,0.03318593022013898,0.9779193960825401,0.36371199442650337,0.03318593022013898,1.0,0.27961107237136984,-0.3056500304193688,-0.0792341403813559,0.08464504501667419,-0.09255960102512512,0.018101030402819736,0.12535952124955888,-0.01055690136579968,0.06535543136473593,0.041469359534825015,-0.07199204137348741,0.01824265660665084,0.1395201979077074,-0.055205570925534644,0.17713299891490653,0.08045770692776966,-0.10084860039855778,0.02144713401192267,0.060191014729236,-0.09476231527796466,0.01550733186282446,0.08464504501667419,-0.09255960102512512,-0.0016853700240872372,0.08464504501667419,-0.09255960102512512,-0.004322499144476468,-0.14684424674106053,0.1476369655514916,,,0.028973959153896157,0.06707506597710754,-0.05991938968859295,-0.03205853693679854,,-0.004737611745754238,0.25030107388086736,0.29188970601523306,0.2502546446912596,0.06236761666015308,0.0092316042766417,0.0338050819754896,0.1028480888171977,0.09221478500545857,-0.0184339165322663,-0.09205380040726442,-0.0698514252950247,-0.0580213018977892,-0.16422985470387153,-0.2527625378271817
destination_longitude,-0.013716523192400455,0.2866239618265149,0.6595904819617875,0.6586252395450961,0.6583113704523256,0.6303568994716,0.04741893120331921,0.6390027423035989,0.6290156795621247,0.6495005303951428,0.6725951887407541,0.6659991131815143,0.6917005262133689,0.6085498539912839,0.6307818985124037,0.6640452803580895,0.6490550271430241,0.5006087761227512,0.6424116785196314,-0.6260744953552144,0.22746696607699354,-0.3776817828417278,-0.6605233094182954,-0.7021777422901098,0.6765309382112416,0.6147284185592085,0.6822220782625262,0.694191334607929,-0.5347119797709823,-0.6182309821095837,0.166541917904849,0.6595904819617875,0.6586252395450961,0.6583113704523256,0.6303568994716,0.04741893120331921,0.6390027423035989,0.6290156795621247,0.0002836588105314915,0.6632791853071496,-0.02823391052623703,-0.26130853897550554,0.2232802339374342,0.16056425994288587,0.24638954657739073,0.3270064788406674,0.2843089411366017,0.3204435136144625,0.26075269254345784,0.21090671328946098,0.2752162304990084,0.25420882569370695,0.18720469972436643,0.21300515218451135,0.2380627278952354,0.1884083181247694,0.2758658374759271,0.23209558759762083,0.19728173600700066,0.26018445050532957,0.2232802339374342,0.16056425994288587,0.26985555095900815,0.2232802339374342,0.16056425994288587,0.27961107237136984,1.0,-0.4561416052832737,-0.2893502498516344,0.15007740478526252,0.12258734311555598,0.13858700204177862,0.10155049651387632,0.18921905853434126,0.028617323012245073,0.15384496230366226,0.2155541277038961,0.08757932765778183,0.20356823706114066,0.16382294613937237,0.4016781346402697,0.17431328977996816,0.12712055083699306,0.20121094807227907,0.14848102017559459,0.14989831877792223,0.16885024371020468,0.15007740478526252,0.12258734311555598,0.18494007833996665,0.15007740478526252,0.12258734311555598,0.1773328540742353,-0.231513469237464,0.11362360497944966,,,-0.0825945447484628,0.18130088938932973,-0.1392476703725225,-0.054781538140271556,,-0.0034924658894656623,0.3551289875227308,0.4748420623282116,0.35702862002248403,0.11276769122494454,0.022241083023054355,0.01748917695111709,0.1778811350497658,0.1779764358846551,0.009437725968169927,-0.19792766573396917,-0.27818170162927086,-0.1094747415206824,-0.24963806038437597,-0.48007021083350104
destination_latitude,-0.07627446000485182,-0.14132757921359584,-0.3397452671119114,-0.34120944134730846,-0.35071557084619015,-0.3242779091152891,-0.12000690954073846,-0.36198508626509773,-0.3606529812858697,-0.32514695885044675,-0.3129259397010582,-0.3117783943861372,-0.34575025722251707,-0.35361600831963114,-0.3565261002373756,-0.3575615101463178,-0.36392265795055784,-0.21526945591829558,-0.3515788360565083,0.3570167410570331,-0.03532890292451041,-0.09748581121313357,0.23939450308624532,0.2167770476778831,-0.36651240008464375,-0.4028940297625271,-0.25620494884547734,-0.1872362376096609,0.19733386588828059,0.3828411292835695,-0.04079335560342817,-0.3397452671119114,-0.34120944134730846,-0.35071557084619015,-0.3242779091152891,-0.12000690954073846,-0.36198508626509773,-0.3606529812858697,0.020738526788039845,-0.22895864722326606,-0.14504555613855266,0.2591167723970194,-0.3321396760250001,-0.16912339999123888,-0.32845354094866724,-0.3171614673490574,-0.25131189124693853,-0.31945073967335175,-0.3705114515706434,-0.26728057175877057,-0.1115888604884495,-0.2685103478092281,-0.14706221768807645,0.09286928681765563,-0.32405396726562447,-0.1909354747864503,-0.28253614080760375,-0.3294318724181606,-0.19396035642735307,-0.25582383065631387,-0.3321396760250001,-0.16912339999123888,-0.29126271204063886,-0.3321396760250001,-0.16912339999123888,-0.3056500304193688,-0.4561416052832737,1.0,-0.15463546224895555,-0.03917160943009925,-0.19634129240097628,-0.006847326373305748,0.009147527543358286,0.0012195230093443945,0.20016943606987325,-0.15363224450336152,-0.1141688728465118,-0.06624250796337347,-0.14017511197832408,-0.26302532937059603,-0.4002815310434106,-0.06902917327713387,-0.2114199114879647,-0.1344538845499327,-0.11138409719789265,-0.16771628206693545,-0.16547602336841186,-0.03917160943009925,-0.19634129240097628,-0.06993503298287654,-0.03917160943009925,-0.19634129240097628,-0.06561103544458056,0.06019938403374772,0.06749208756680469,,,-0.0785089245911481,-0.07814472842818085,0.13134834920415187,0.07038597701147968,,0.014033921379595835,-0.10021055680590726,-0.4536151386082284,-0.10066140852125131,-0.04734378321505122,0.002053468893849209,-0.1187496258818194,-0.07211808030824737,-0.12267126006883486,-0.1166778530059814,0.14149258298730105,0.2226472646622419,0.09618594062069012,0.2397578873076289,0.3797520096943074
destination_elevation,-0.01266699780148717,-0.08146636971686973,-0.12633727097654918,-0.12280074943246921,-0.11937710797187072,-0.10138807139283751,0.29022773489435727,-0.04928890684765333,-0.0671191291463219,-0.1266393664837948,-0.1826132048510004,-0.19069358800602723,-0.1501960647263407,-0.07675283939301873,-0.08489272375854237,-0.11023752000745085,-0.0973186683959484,-0.06891326225828208,-0.06744732476981834,0.035800846726260785,0.05879669163366742,0.03747065641020087,0.10522902267227251,0.1246943873520897,-0.07773427633573264,-0.060387685886562424,-0.2843771660874247,-0.19314064053135188,0.30883033884311445,0.044991526573904636,0.14376349954494885,-0.12633727097654918,-0.12280074943246921,-0.11937710797187072,-0.10138807139283751,0.29022773489435727,-0.04928890684765333,-0.0671191291463219,0.1476413256609551,-0.2054987343633106,0.2069966014469083,-0.10470361333132494,0.15051119572645796,-0.13910810012283684,0.014799612301612752,0.08214735402809344,-0.012402036453858881,-0.030849611755032775,0.08160268769665141,-0.00210981995638502,-0.20975074745753547,0.13115106873822194,-0.14425216702426832,-0.20917124249734162,0.11591586291715021,-0.14646083524778275,-0.03820117804523144,0.12159736020817793,-0.16168298869146916,-0.023021386727731862,0.15051119572645796,-0.13910810012283684,-0.0895128061597233,0.15051119572645796,-0.13910810012283684,-0.0792341403813559,-0.2893502498516344,-0.15463546224895555,1.0,0.044925822268972314,-0.09709509496122137,0.10604449243668304,0.07422384512134264,-0.07743972383671789,0.048878403880555775,0.0624942805600667,-0.0798437026713725,0.4159701053421804,0.12301755017267474,-0.045650145147746395,0.3805688357791385,0.05920306085778105,-0.09632509836012702,0.13920917775993802,0.07765565042984861,-0.13351035223819835,0.14803223925061235,0.044925822268972314,-0.09709509496122137,0.1243809846921097,0.044925822268972314,-0.09709509496122137,0.12123634218715723,0.16186185679846735,-0.03190352925776658,,,0.14987349442724734,-0.008890113638712612,-0.07492657707864712,-0.060894752819997594,,0.00012939498216846097,-0.17138267357157858,0.08857897750087948,-0.1722826961504569,-0.04838759462382792,-0.022899263776094553,0.1534990705399975,0.039383328191120684,0.10640452625870997,0.15176948425352196,-0.011746519194521571,0.11284021135482028,-0.04095169479631244,-0.011153163252844359,0.02375246638401328
destination_RWY_1_HEADING_a,-0.03066327810397554,0.08629403714537563,0.24612071896374985,0.24638431180756068,0.24842346582730293,0.23962162160247089,0.20033250568402852,0.283791467622373,0.2819638079810515,0.23483048427065129,0.21607082834338173,0.2060565624568264,0.2425181857289294,0.2673940366537509,0.2633301795813564,0.25638612269872935,0.2572555576231141,0.19274453542077463,0.27272577105535584,-0.28484446976299915,0.1360188038119549,0.014417891323331454,-0.16353669677501598,-0.17323819773885393,0.27375708451694186,0.2647360050523031,0.16309950791225888,0.18402577278820179,-0.08796588099998154,-0.2722396870166117,0.09328483568984405,0.24612071896374985,0.24638431180756068,0.24842346582730293,0.23962162160247089,0.20033250568402852,0.283791467622373,0.2819638079810515,0.08681094468631734,0.24762014758754372,-0.21031020184803964,0.14441194469434768,0.13781046172522252,0.06185830562564037,0.08409022740350984,0.14297881913245694,0.11040110478804024,0.042221356367219784,0.11044962611567141,0.0910049743585798,0.16444578532343235,0.1934551148364863,0.09908944838225733,0.19124965836131955,0.14631238321297713,0.049547912859367396,0.06395453314300652,0.15157142832629267,0.041027073447564795,0.056606916230679476,0.13781046172522252,0.06185830562564037,0.0962620679290087,0.13781046172522252,0.06185830562564037,0.08464504501667419,0.15007740478526252,-0.03917160943009925,0.044925822268972314,1.0,0.11142926559739212,0.3411639080261974,0.6152666468693431,0.25768104051188717,0.06861669626183456,0.6931998431654774,0.295880252113502,0.0397824166297024,0.8575796772191312,0.06502471328022394,0.12113329002823528,0.978924098840452,0.1365778144071677,0.22375844999523245,0.9218207072795709,0.22225921746219593,0.14339302446445304,1.0,0.11142926559739212,0.32038363124920793,1.0,0.11142926559739212,0.3398642531396092,-0.16536832906356352,0.058932869156281056,,,-0.07433316811404062,0.03431407058376415,0.008298661728322648,0.013916181195298511,,-0.017635812987946302,0.21019861351044986,0.09778580937335694,0.21001083916758506,0.040832498753319,0.013221762859472295,-0.05614829970014383,0.07832567247467825,0.05566888460458634,-0.04655131548439372,-0.04701978740286087,0.0013209850464540667,-0.004572696365391543,-0.06231126249258781,-0.15769285175976602
destination_RWY_1_HEADING_b,0.057039556572435875,-0.05199206036055291,0.009177604133040206,0.010945168583606944,0.013296497584099426,-0.0058924342360666335,-0.044350923821828474,0.000557506548854781,0.004997815990633943,0.0070610652984073,0.013163900840762705,0.019418013074372065,0.019713570715656083,0.014016208274333582,0.008183792586620331,0.012928384716065005,0.016677349007686602,-0.04857451690421773,0.004340644248135391,-0.0010676377528435175,-0.14549933817508504,0.12041102804200624,0.02358135234627159,0.03543846528782878,0.0054305867002359745,0.0258802592573897,0.04845397503157099,-0.03152016441895715,-0.08938207646801205,-0.014130432942983677,-0.07652727315848701,0.009177604133040206,0.010945168583606944,0.013296497584099426,-0.0058924342360666335,-0.044350923821828474,0.000557506548854781,0.004997815990633943,-0.09865096922857673,0.07241311585432811,-0.07524258537115475,-0.08780569332083461,0.0428384645043057,-0.04839865146235317,-0.08064934433881057,0.05475463799407036,0.009612436184684216,-0.03529787806610206,0.00431711133169382,-0.04960330748643375,-0.06350594420151749,0.09478644312755961,-0.017468508730748157,-0.03665017791949369,0.035574251424294365,-0.0573432436782866,-0.11101314136524405,0.03764339149073765,-0.05781833931674189,-0.1119300830352402,0.0428384645043057,-0.04839865146235317,-0.09008310049719392,0.0428384645043057,-0.04839865146235317,-0.09255960102512512,0.12258734311555598,-0.19634129240097628,-0.09709509496122137,0.11142926559739212,1.0,-0.004763003057735854,0.0003279930463383092,0.4583797194611189,-0.21794610488960367,0.18606102048159195,0.5755351840623636,-0.12355621497443067,0.014605320869063949,0.9448213678752211,-0.107303976515667,0.10600033721240074,0.9610253589132768,0.034946970555008915,0.25232710090954447,0.9088062891852707,0.11102534226277767,0.11142926559739212,1.0,0.019945869285133255,0.11142926559739212,1.0,-0.015698127457592855,-0.022859591501557027,-0.3030014920077478,,,-0.03565373351875335,-0.03221607883473364,0.037154682616329655,0.03237563482379404,,-0.031066920495324748,-0.006794083734934879,0.023921013536190014,-0.00863660399464163,-0.05292418609985835,-0.014451649498318087,-0.028929765626157972,-0.02217339254501697,-0.013745764738618702,0.017688294192719493,-0.0032754598875847814,-0.03409443322324605,-0.0009100247637877126,-0.0491544868710315,-0.058985315570276885
